Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Acupuncture : Les points essentiels,7.6,"Les points essentiels
La thèse de cet ouvrage est simple : aucun acupuncteur au monde n&#39utilise plus de 50 à 70 points. Ceci n&#39est pas dû au hasard. Sur les 365 points existants, certains sont plus fiables que d&#39autres. Philippe Sionneau a sélectionné les 70 "" points essentiels "" et les 85 "" petits points aux grands effets "" qui constituent l&#39essence même de la pratique clinique. Jamais un livre n&#39avait présenté un tel approfondissement sur les applications et le fonctionnement subtil des points d&#39acupuncture. Véritable concentré de données pragmatiques et concrètes, ce traité examine les points sous différentes facettes : - Leur localisation très précise : une illustration et une description claire pour chaque point. - Leur esprit : synthèse pénétrante sur le mécanisme des points, sur le sens profond de leurs actions, de leurs mouvements, de leurs dynamiques. - Des protocoles thérapeutiques concrets : développement sans précédent des applications cliniques majeures des points. Etude de nombreuses maladies selon la nosologie chinoise, exemple : Shan Qi strangurie-Lin Zheng, syndrome d&#39atrophie-Wei Zeng, Bi de la poitrine-Xiong Bi, syndrome du Shao Yang, épuisement-Xu Lao, etc., ou occidentale, exemple : hépatite, zona, baisse de la libido, azoospermie, HTA, kyste du sein, glaucome, strabisme, syndrome du canal carpien, asthme, etc. - L&#39art de les associer : approfondissement des associations traditionnelles les plus célèbres, ainsi que la présentation de plus de 1 000 combinaisons de points efficaces. - L&#39art de les différencier : présentation didactique des différences entre les points qui sont proches pour une meilleure sélection et donc une meilleure application. - Leurs particularités cliniques : un ensemble d&#39informations qui évoque le savoir-faire, le "" savoir-prescrire "" des meilleurs spécialistes, ainsi que les subtilités cliniques pour une meilleure utilisation des points. - La méthode du point unique : "" une maladie : un point "", méthode qui utilise un seul point efficace pour traiter un désordre précis. - L&#39équivalence acupuncture/pharmacopée : la grande majorité des associations de points est accompagnée de leur équivalent en pharmacopée chinoise.",978-2844451941,https://m.media-amazon.com/images/I/51aYQFK47RL._SY522_.jpg,Guy Trédaniel (18 août 2000),Philippe Sionneau,Massage et reflexologie
Massages pour son bébé - Les bons gestes et astuces pour partager des moments de complicité - de la naissance à 2 ans.,14.95,"Un ouvrage joliment illustré pour initier les parents au massage pour bébé, renforcer le lien d&#39attachement et partager avec lui une activité en toute sérénité !
Dès les premiers jours, le toucher est l&#39un des sens clés de votre bébé. Les séances de massage parent/bébé permettent de découvrir les gestes qui rassurent, contiennent et structurent votre nourrisson. Ensemble, partagez des moments d&#39amour et de tendresse, apprenez à communiquer par le toucher, échangez des sourires et faites-lui sentir qu&#39il est unique !

Cet ouvrage répond d&#39abord aux questions des parents qui aimeraient s&#39initier à la pratique : Quel est le bon moment pour masser son bébé ? Et dans quel environnement ? Quelles sont les huiles à utiliser ?
Puis, il illustre les gestes à reproduire, par partie du corps, pour libérer les émotions de son enfant et l&#39aider à soulager les petits maux du quotidien (otites, douleurs dentaires, reflux gastriques, nuits agitées).",978-2412067390,https://m.media-amazon.com/images/I/61b1vyGfNRS._SY522_.jpg,First; Illustrated édition (19 août 2021),Louise Gautier,Massage et reflexologie
La réflexologie pour les bébés et les enfants: Soulagez les petits maux du quotidien,11.95,"La réflexologie est une médecine ancestrale douce basée sur l’utilisation de techniques de massage et d’acupression exercées sur l’ensemble des pieds. Dans cette discipline, les pieds sont considérés comme la représentation miniaturisée du corps humain. Troubles digestifs, poussées dentaires, sommeil perturbé : cette méthode aux nombreux bienfaits est particulièrement adaptée aux bébés et aux enfants et permet de soulager les petits maux du quotidien et d’apaiser l’esprit. Dans ce livre, vous découvrirez les bases de la pratique ainsi que 14 protocoles que vous pourrez facilement reproduire

chez vous grâce aux nombreux résumés visuels.",978-2815321525,https://m.media-amazon.com/images/I/61tDR1W2znL._SY522_.jpg,RUSTICA; Illustrated édition (19 janvier 2024),amelie Giraudet,Massage et reflexologie
Ma bible des massages: Plus de 200 photos et illustrations,24.0,"la couverture de l&#39article peut varier

De l’Antiquité à nos jours, de l’Égypte ancienne aux rituels indiens, le massage révèle des approches et des pratiques aussi fascinantes que variées. Grâce à lui, les muscles se libèrent, les tensions s’envolent et l’esprit se calme. Le massage agit aussi au-delà de la surface : la respiration s’harmonise et un sentiment de sécurité émotionnelle s’établit. Devenez masseur et répandez l’art du bien-être autour de vous !

Découvrez dans cette bible :
- Les bases de la pratique : des clés pour comprendre les muscles, les tendons et les ligaments ; un focus particulier sur le crâne, la tête, les mains et les pieds ; des conseils pour prendre soin de son corps.
- Les différents massages du monde : massage du hamman, suédois, ayurvédique, shiatsu, etc. et pour chacun d’eux, les techniques spécifiques et les bienfaits associés.
- Des massages adaptés : massage entre adultes, de la femme enceinte, du bébé, de l’enfant, de la personne âgée.
- Des techniques spécifiques : massage pour les sportifs, automassages, massage sensuel et une boîte à outils pour trouver une solution à chaque problème.
Inclus : près de 200 photos et illustrations pour apprendre pas à pas.",979-1028516949,https://m.media-amazon.com/images/I/81OtEhjcJ4L._SY522_.jpg,LEDUC; Illustrated édition (24 mars 2020),Galya Ortega,Massage et reflexologie
"Le Guide du Gua Sha pour se soigner SEUL !: Apprendre le gua sha, le massage du visage et du corps, pour les débutants",7.15,"« Savez-vous que vous pouvez redonner une vitalité extraordinaire à votre peau avec un Gua Sha ? »
Découvrez ce mini-guide pour les débutants qui veulent apprendre à se soigner avec un Gua Sha. 🪨
Il s’agit d’une méthode de soin utilisée en médecine traditionnelle chinoise à l’aide d’un outil de massage aux vertus miraculeuses, en pierre plate en quartz ou en jade.
Très populaire en Chine, le Gua Sha est souvent employé pour traiter les douleurs et notamment les problèmes de peau pour la beauté du visage. 👩
C’est une thérapie qui possède de nombreux atouts : elle est naturelle, gratuite, sans effet secondaire néfaste, très simple à pratiquer n’importe où ou n’importe quand.",979-8397793131,https://m.media-amazon.com/images/I/61YmIQ55S-L._SY522_.jpg,Independently published (15 septembre 2023),Pascal OLIVIER,Massage et reflexologie
Reiki Niveau 1: le manuel du Reiki 1er degré,9.01,"Ce livre est un manuel complet correspondant aux enseignements du stage du premier niveau de Reiki Usui (1er degré). Il a été conçu pour accompagner l&#39élève avant, pendant, ou après le stage.

Le livre revient d&#39abord sur ce qu&#39est le Reiki, son histoire, sa pratique, ses vertus, et ses cinq idéaux.

Puis il apprend à se connecter à l&#39énergie, l&#39aide des Chakras, avant de présenter en détail les positions de traitement, sur soi et sur les autres, correspondant à différents maux : physiques (migraines, cervicales, troubles digestifs, musculaires...) et psychologiques. Ces positions sont expliquées en détail pour être réalisées ensuite facilement.

Enfin, le livre revient sur les positions avancées du 1er degré (",978-1718035690,https://m.media-amazon.com/images/I/61YukVTHapL._SY522_.jpg,Independently published (3 août 2018),Olivier Remole,Massage et reflexologie
Pratiquez les exercices taoïstes,21.0,"DES EXERCICES MILLÉNAIRES ET ÉPROUVÉS
POUR RETROUVER VOTRE ÉNERGIE !
Yang Sheng, "" Nourrir la vie "" : tel est le but que poursuivent les adeptes taoïstes. Quelle belle expression pour désigner des techniques
destinées à entretenir votre forme au quotidien, à préserver votre
équilibre intérieur et à vous permettre de donner le meilleur de vous-même! Fatigue, stress, anxiété, raideurs, douleurs, troubles digestifs,
difficultés de sommeil... ne seront plus qu&#39un mauvais souvenir dès que vous vous exercerez.

Tout est une question d&#39énergie, de Qi. En renforçant votre Qi et en le
mobilisant dans tout votre corps, vous rééquilibrez le fonctionnement
de vos organes internes et de votre système nerveux, vous renforcez
vos capacités d&#39autoguérison et votre résistance à la maladie, vous
retrouvez plus de confiance, de sérénité et d&#39efficience dans la conduite
de votre vie.

Essentiellement pratique, ce livre illustré de nombreux croquis vous
propose une sélection d&#39exercices issus d&#39une expérience millénaire :

• un enchaînement rapide d&#39automassage taoïste
• quatre exercices quotidiens fondamentaux
• des postures à pratiquer au fil des saisons
• des techniques de renforcement et de recharge du Qi

Des indications détaillées et des variantes graduées rendent cet ouvrage accessible à tous. Vous pourrez choisir à la carte les exercices les plus bénéfiques en fonction de votre condition physique et du temps dont vous disposez.",978-2813230393,https://m.media-amazon.com/images/I/51wQCHOBRvL._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (26 octobre 2023),Jean-Louis Abrassart,Massage et reflexologie
Massage et drainage lymphatique,10.42,"La lymphe est une humeur dont le rôle, essentiel dans l&#39organisme, est d&#39apporter leur nourriture aux cellules du corps et évacuer les déchets cellulaires. Avec un flux lymphatique parfaitement régulier, le corps se maintient jeune, sain et vigoureux. Pour favoriser cet équilibre, il existe un moyen simple et efficace : le drainage lymphatique. Grâce à un massage précis, effectué le long du parcours des voies lymphatiques, on peut non seulement stimuler le système immunitaire, tonifier et relaxer le corps, mais encore soigner les œdèmes, les maux de tête ou les blessures, atténuer les rides, guérir l&#39acné, rajeunir le corps, etc. Dans cet ouvrage complet, l&#39auteur, médecin spécialiste, vous explique toutes les techniques pour réussir un drainage lymphatique. Il vous présente également de façon claire et détaillée toutes les méthodes pour réduire facilement la cellulite et éviter qu&#39elle ne se reforme. Utilisé en médecine rééducative et postopératoire, en chirurgie esthétique, en orthopédie, en angéiologie ou en médecine du sport, le drainage lymphatique se révèle d&#39une grande efficacité. En le combinant à l&#39homéopathie, la phytothérapie, l&#39acupuncture ou les fleurs de Bach les bienfaits sont immenses. A vous de les découvrir maintenant !",978-2732811413,https://m.media-amazon.com/images/I/A115qkSoQtL._SY522_.jpg,De Vecchi Editions (20 mai 1999),F Gazzola,Massage et reflexologie
"Le Guide des réflexologies: Plantaire, palmaire et faciale",7.33,"Certaines zones de notre corps (pieds, mains, visage, crâne, oreilles) sont le miroir exact de notre organisme. Les points situés sur ces « zones réflexes » sont reliés à nos organes et à toutes les fonctions de notre corps. La réflexologie consiste à les stimuler manuellement pour solliciter la réponse nerveuse d&#39une glande ou d&#39un organe situé à distance afin de rééquilibrer l&#39organisme.
Cette technique naturelle permet de se libérer de nombreuses tensions et blocages physiques ou psychiques, et de soulager des maux du quotidien : stress, fatigue, mal de dos, troubles du sommeil, prise de poids, manque de libido, lourdeurs digestives, troubles hormonaux...
Dans cet ouvrage, l&#39auteur développe les trois formes majeures de la réflexologie - plantaire (sud-africaine, chinoise, occidentale), palmaire (mains) et faciale (visage) -, pour retrouver bien-être et vitalité.",978-2226257277,https://m.media-amazon.com/images/I/810quZAibwL._SY522_.jpg,Albin Michel (2 janvier 2015),Elske Miles,Massage et reflexologie
Réflexologie et troubles fonctionnels: Prise en charge et gestion du stress par les techniques réflexes,49.0,"Ce manuel présente la réflexologie, issue des travaux des médecins américains et européens ayant analysé le rôle des réflexes dans le système nerveux, en lien avec les techniques réflexes de l’ostéopathie (techniques réflexes périostées, conjonctives et viscéro-cutanées). Cette approche neurophysiologique a pour principale indication la prise en charge du stress et des troubles associés.Le stress correspond à un ensemble de réactions neuro-psychobiologiques destinées à maintenir l’équilibre face à un agent extérieur. Il se manifeste tant sur le plan physique que psychologique et génère systématiquement un hyperfonctionnement du système nerveux. Ce dernier étant étroitement lié au système hormonal, une cascade de réactions chimiques se déclenche. Les termes de « troubles fonctionnels » désignent l’ensemble de ces symptômes, la plupart du temps sans cause médicale clairement identifiée.
La réflexologie a une action régulatrice des équilibres nerveux, sanguin et métabolique. Elle a un effet calmant, déstressant, drainant, revitalisant, et elle est très efficace en cas de troubles fonctionnels dûs au stress.",978-2100840984,https://m.media-amazon.com/images/I/61VLatPjjBL._SY522_.jpg,Dunod; Illustrated édition (9 novembre 2022),Elisabeth Breton,Massage et reflexologie
L&#39énergétique chinoise appliquée à la réflexo logie plantaire,28.0,"En énergétique chinoise, l&#39organisme humain est considéré comme une entité fonctionnelle qui a une organisation identique à celle de l&#39univers : l&#39interaction dynamique des deux principes yin et yang crée un équilibre et une tendance vers une évolution. L&#39apparition des maladies est la conséquence d&#39un déséquilibre du yin et du yang et le traitement consiste à le restaurer. La santé n&#39est pas uniquement perçue comme la résultante d&#39échanges biochimiques, mais repose aussi sur un équilibre d&#39ordre énergétique. L&#39application pratique est très simple en réflexologie plantaire : selon le trouble de la personne, le praticien vérifie les zones réflexes des deux organes en correspondance avec le trouble. Cependant, dans cette simplicité, il va acquérir une dimension nouvelle en réflexologie. L&#39énergétique chinoise permet de mieux saisir ce qu&#39est la santé, ce qu&#39est la maladie et comment les déséquilibres évoluent. La réponse des tissus plantaires permet d&#39établir un pronostic souvent juste. Les réactions du patient aux traitements guident le réflexologue dans ses soins. Les manipulations de régulation, yinisantcs ou yanguisantes, catalysent les effets de la réflexologie. Après l&#39étude du yin et du yang et de leur utilité d&#39un point de vue santé, le lecteur trouvera une présentation des cinq éléments : Eau, Bois, Feu, Terre et Métal, avec leurs correspondances physiologiques et la définition des principales pathologies qui s&#39y rapportent. Des exemples pratiques, des études de cas, des tableaux et des schémas récapitulatifs rendent cette approche plus explicite.",978-2813204653,https://m.media-amazon.com/images/I/613ze+am3VL._SY522_.jpg,Les éditions Trédaniel; 2e édition (8 juin 2012),Mireille Meunier,Massage et reflexologie
Maternité et réflexologie selon la tradition chinoise,29.9,"Le livre indispensable pour profiter des bienfaits de la réflexologie en vue de l&#39arrivée de Bébé et après l&#39accouchement
La création d&#39une vie humaine implique des transformations corporelles connues en embryologie et maternité, mais aussi des processus subtils tout aussi importants, que la Tradition chinoise nous révèle avec clarté.
La femme, qui offre une Terre de transition à l&#39être en devenir, s&#39imprègne d&#39énergies subtiles et traverse les cinq éléments durant la grossesse. Cette aventure de chairs et d&#39esprits peut être soutenue par des séances réflexologiques, qui favorisent les processus sur les plans corporel, énergétique et psychique. Les modifications physiologiques sont consolidés par un toucher réflexe adapté et les mouvements énergétiques sont encouragés à travers les Souffles et les glissés. Une mise en mots sous forme de ""voyages"" permet d&#39impliquer la conscience de la personne consultante, à travers une perception intensifiée. Un temps est accordé au bébé qui se développe afin de le soutenir dans sa croissance de manière douce par une mise mots. L&#39action effectuée à ces différents niveaux ancre le rééquilibrage en profondeur.
Parcelle de vie issue du Ciel antérieur, le monde du sans-forme, chacun et chacune se revêt d&#39un corps et d&#39un esprit pour exprimer son individualité dans le monde des formes, le Ciel postérieur. Ce processus implique les polarités yin et yang, mais aussi l&#39action du Jing, l&#39énergie héréditaire, ainsi que celle des Vaisseaux merveilleux, les organisateurs de la vie, pour que l&#39être en devenir s&#39agence dans un espace-temps lui permettant d&#39agir en tant qu&#39individu unique et distinct.
Ce fabuleux voyage vers la vie que nous avons chacun et chacune parcouru nous a doté d&#39un corps physique, qui d&#39une unique cellule a subi maintes métamorphoses pour engendrer les différents systèmes physiologiques extrêmement sophistiqués. Cependant, ce corps est aussi animé d&#39énergie, qui s&#39est meut de manière spécifique pour nous doter de vitalité, de désirs et de volition. Nous sommes également des êtres sensibles et affectifs, et les mécanismes nous permettant de ressentir et d&#39éprouver, ainsi que les processus mentaux, se mettent en place parallèlement à la formation du corps. Les cinq éléments Eau, Bois, Feu, Terre et Métal sont ici à l&#39oeuvre !
De la pré-conception au soin du nouveau-né, en passant par la grossesse, la préparation à l&#39accouchement et la période post-partum, cet ouvrage illustré et accessible à tous et à toutes propose une approche accesible à tous et à toutes pour bénéficier des bienfaits de la réflexologie en attendant la venue de Bébé et dès sa naissance.",978-2813228673,https://m.media-amazon.com/images/I/61N3ChvTxxL._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (15 juin 2023),Mireille Meunier,Massage et reflexologie
Mes routines Gua sha: Le programme efficace pour une peau rayonnante,19.11,"Découvrez les nombreux bienfaits du gua sha, pour une peau magnifique !
Cette technique de massage traditionnelle chinoise consiste à frotter la peau avec une pierre plate. Ses bienfaits sont une meilleure circulation, une peau plus lumineuse et plus ferme, moins d’imperfections et de signes de l’âge. Économique et écologique, il a toute sa place dans un rituel de beauté au naturel. Plusieurs routines sont proposées en fonction des problématiques : rides, acné, teint terne, etc. Quelques minutes de pratique par jour ou par semaine suffisent pour constater les premiers effets. Un guide indispensable à toute personne souhaitant exploiter la puissance du Gua Sha et révéler sa beauté naturelle !",979-1032308707,https://m.media-amazon.com/images/I/41+0r+g51eL.jpg,MARIE-CLAIRE; Illustrated édition (26 mars 2024),Julie Akasha,Massage et reflexologie
Le Guide des Ventouses pour se soigner SEUL: La cupping therapy pour soulager les douleurs. Le massage avec ventouses anti-âge ou anti-cellulite,19.55,"« Saviez-vous que vous pouvez améliorer votre santé avec des ventouses ? » 💆
Vous en avez assez de rentrer du boulot complètement exténué ou d’avoir mal au dos.
Cela ne vous prendra que quelques minutes dans votre journée pour tant de bénéfices : soulager des douleurs, évacuer le stress, atténuer vos migraines, réduire la cellulite…
Découvrez ce guide des ventouses illustré pour les débutants. 👍
Ce livre est conçu pour les gens qui veulent apprendre à se soigner SEUL ou à soigner leur proche.
Le cupping est une thérapie extraordinaire grâce à ses nombreux atouts : elle est naturelle, gratuite, sans effet secondaire néfaste, très simple à pratiquer n’importe où ou n’importe quand.",978-2958342630,https://m.media-amazon.com/images/I/61A6-q5ZPJL._SY522_.jpg,Éditions Santé en Autonomie (18 septembre 2023),Pascal OLIVIER,Massage et reflexologie
Posturologie du massage - Comment masser sans se blesser ni se fatiguer,16.52,"Beaucoup de professionnels du massage l&#39ont compris, leur corps est leur principal outil de travail, il est précieux et en prendre soin est donc essentiel. Comment le préserver efficacement ? Cet ouvrage, le premier en France, répond enfin à cette demande. Il donne les clés pour offrir un massage de qualité tout en préservant son propre corps. Plus qu&#39un livre, il s&#39agit d&#39un guide pratique pour vivre au mieux son métier avec un corps souple, puissant et en pleine forme. « Posturologie du massage » s&#39adresse à tous les professionnels dont la pratique du massage est régulière, dont le corps répète chaque jour les mêmes mouvements et prend les mêmes postures, dont les articulations et les muscles sont soumis à rude épreuve, dont les mains « se fatiguent »… Il s&#39adresse aussi à tous ceux et celles qui commencent dans le métier afin qu&#39ils adoptent dès le début de « bonnes habitudes » à inscrire dans la durée. Connaître et écouter son corps, se préserver, respirer, s&#39étirer, s&#39aérer, voilà le programme pour trouver son espace de confort, une « zone » où il est possible de pratiquer un massage de qualité sans que son propre corps en pâtisse. Ce livre est dédié à tous les masseurs. Parce qu&#39ils offrent chaque jour détente et relaxation à leurs clients, ils méritent qu&#39à leur tour leur bien-être soit le centre de toutes les attentions. L&#39objectif est clair : aiguiser sa conscience corporelle et ses sensations pour adapter chaque mouvement et atteindre une efficacité maximum tout en préservant son intégrité corporelle. Préfaces de Jacques Staehle et Jean-Guy de Gabriac.",978-2703310969,https://m.media-amazon.com/images/I/61SiFzyEwSL._SY522_.jpg,DANGLES; Illustrated édition (1 septembre 2015),Carole Berger,Massage et reflexologie
"Ayurvéda pratique - Yoga, méditation, massage, alimentation, remèdes",24.9,"La sagesse de l&#39Inde ancienne à la portée de tous en matière de santé, de longévité et de bien-être. Découvrez votre constitution personnelle (vos doshas), identifiez les aliments et les recettes qui vous conviennent, équilibrez votre quotidien avec des massages et des remèdes maison et expérimentez le pouvoir du yoga et de la méditation. Regain d&#39énergie, sommeil réparateur, apaisement du stress... et tant d&#39autres bénéfices encore. L&#39expertise éclairée des auteurs ? enseignants reconnus du célèbre Centre Sivananda Yoga Vedanta ? donne à cet ouvrage son caractère unique, à la fois lumineux et concret.",978-2702915097,https://m.media-amazon.com/images/I/61SCGRir8dL._SY522_.jpg,Courrier du Livre; Illustrated édition (15 mai 2019),Centre de yoga Sivananda,Massage et reflexologie
Guide de survie en temps incertains,18.28,"TRAVERSER LES ÉPREUVES DE LA VIE EN MOBILISANT LES RÉSERVES DE L&#39ORGANISME PAR LA STIMULATION DES POINTS DU CORPS

Les moments critiques, comme les guerres et les épidémies, font partie de l&#39histoire de l&#39humanité. Et, à échelle individuelle, chaque personne rencontre dans sa vie des périodes particulièrement difficiles, qui peuvent sembler insurmontables.
S&#39appuyant sur la sagesse ancestrale et sur une "" acupuncture pour tous "", le Dr Nadia Volf livre des outils simples pour nous aider à les traverser avec légèreté et avec le plus de sérénité possible.

Grâce aux magnifiques dessins qui illustrent ce livre, vous saurez précisément comment identifier et stimuler avec les doigts les points d&#39acupuncture essentiels, tels des "" boutons "" sur lesquels appuyer.
Des gestes simples pour mobiliser toutes vos forces, physiques et mentales, et ainsi soulager vos maux, prévenir les maladies, garder l&#39optimisme et l&#39énergie, développer de nouvelles capacités...


"" Dans la lignée de ceux qui m&#39ont précédée, ce livre est pour moi la façon de transmettre les connaissances ancestrales que j&#39ai pu accumuler durant ma longue expérience, en me concentrant sur ce qui me semble essentiel, et en le traduisant dans un langage scientifique moderne afin de le rendre compréhensible, accessible et utile, aussi bien au grand public qu&#39aux médecins et thérapeutes. Soucieuse d&#39éviter tout superflu, j&#39ai voulu écrire un livre succinct, me concentrant sur les gestes essentiels que vous pouvez appliquer dans la vie quotidienne, et qui vous seront particulièrement utiles dans cette période de transition que notre siècle est en train de vivre. "" Dr NADIA VOLF",978-2813224590,https://m.media-amazon.com/images/I/61Db4rDC7tL._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (7 octobre 2021),Nadia Volf,Massage et reflexologie
,15.53,,,,,,Massage et reflexologie
Réflexologie pour les mains et pour les pieds,18.0,"Manuel complet
La réflexologie consiste à presser des points réflexes précis des pieds et des mains afin de déclencher des réactions salutaires dans d&#39autres parties de l&#39organisme. Pourtant, cette technique va bien au-delà de "" simples pressions "". C&#39est une véritable méthode énergétique qui permet de se traiter soi-même et de soulager autrui. Les auteurs, réflexologues réputés, décrivent de manière extrêmement précise l&#39enchaînement complet d&#39une séance de réflexologie, tant pour les pieds que pour les mains. Leur pédagogie progressive, s&#39appuyant sur une infographie remarquable, montre d&#39emblée quels points ou zones réflexes presser et quelles techniques employer selon les besoins de chacun. Grâce au ciblage thérapeutique des zones réflexogènes, toutes les pathologies courantes sont traitées : asthme, allergies, bronchites, sciatique, acouphènes, constipation, insomnies, douleurs, anxiété... Un manuel complet, pratique et accessible, qui présente une méthode d&#39une efficacité remarquable.",978-2702913093,https://m.media-amazon.com/images/I/51HEKBDidzL._SY522_.jpg,Courrier du Livre; 14e édition (7 juillet 2017),Barbara Kunz,Massage et reflexologie
Guide complet de Réflexologie - Un manuel structuré pour un savoir6faire professionnel,11.61,"Un manuel structuré pour un savoir-faire professionnel
La réflexologie consiste à presser des points réflexes précis des pieds et des mains afin de déclencher des réactions salutaires dans d&#39autres parties de l&#39organisme. Cet ouvrage expose de façon approfondie les connaissances relatives à la théorie et à la pratique de la réflexologie. Destiné aussi bien aux débutants qu&#39aux praticiens expérimentés et aux enseignants, ce livre : explique les origines de la réflexologie et son fonctionnement . décrit clairement l&#39anatomie et la physiologie de chaque partie du corps humain, puis donne les instructions, étape par étape, nécessaires au travail des points réflexes qui y sont associés . référence plus de 70 maladies et la façon de les traiter . décrit des études de cas de patients et vous donne des conseils pratiques si vous souhaitez vous installer en tant que réflexologue . inclut un enchaînement complet de réflexologie pour la main.",978-2702907672,https://m.media-amazon.com/images/I/51-y8GMxA7L._SY522_.jpg,Courrier du Livre (11 janvier 2010),Ann Gillanders,Massage et reflexologie
Je pratique la réflexologie plantaire,26.0,"Un très joli coffret pratique contenant 35 cartes pour pratiquer la réflexologie plantaire où que l&#39on aille.
La réflexologie plantaire est une technique de soin qui offre de nombreux bienfaits pour le corps et l&#39esprit. En stimulant des points et des zones réflexes sur les pieds, elle procure une profonde détente.

Grâce à cet outil, vous serez capable d&#39effectuer des séances de réflexologie plantaire ciblées, pour soulager tous les maux du quotidien –; migraines, fatigue, stress, syndrome prémenstruel...
Les 35 cartes illustrées et le livre vous guideront grâce à leurs explications claires et précises.

Vous découvrirez dans ce coffret :
10 cartes pour comprendre les différents systèmes du corps ;
23 cartes de séances pour chacun des maux du quotidien ;
2 cartes de mouvements de massage à effectuer en réflexologie ;
un livre explicatif de 136 pages ;
3 feuilles annexes à utiliser comme outils lors des séances.

Ce coffret s&#39adresse aussi bien aux débutants qu&#39aux praticiens expérimentés. La réflexologie pourra ainsi vous accompagner partout !",978-2853279536,https://m.media-amazon.com/images/I/614Venz1SuL._SY522_.jpg,Medicis; Illustrated édition (7 mars 2024),Marc-Aurèle Rocher,Massage et reflexologie
100 massages et activités de relaxation avec mon bébé - Pour apprendre à masser son bébé dès la naissance et jusqu&#39à 2 ans,12.95,"Masser bébé, lui parler, l&#39entourer, l&#39aider à se détendre !
Spécialement destinées au bébé, de la naissance à 2 ans, ces 100 activités lui permettront en particulier de :
- Prendre conscience de son corps
- Soulager son inconfort (coliques, tensions musculaires...)
- Surmonter ses angoisses (difficultés à s&#39endormir, peurs nocturnes...)
- Apprendre à se détendre et à canaliser son énergie
- Améliorer sa coordination et sa motricité
- Développer son attention et ses 5 sens.",978-2092788196,https://m.media-amazon.com/images/I/61mCC5PXOaL._SY522_.jpg,Nathan; Illustrated édition (12 mai 2016),Gilles Diedrichs,Massage et reflexologie
"Massages du monde: Ayurvédique, suédois, californien, Lomi Lomi, Shiatsu, réflexologie...",24.95,"Apaiser, soulager, tonifier...Qu&#39elles trouvent leurs origines dans les traditions millénaires de l&#39Asie, de l&#39Amérique ou de l&#39Océanie, les pratiques de massage ont une même intention: rétablir l&#39équilibre du corps et de l&#39esprit.
Maîtriser l&#39art du massage passe par la compréhension du corps et des points énergétiques qui le parcourent.
Une expérience sensorielle que complète l&#39aromathérapie.

Massages occidentaux: suédois, californien, massages aux pierres chaudes, Shiatsu originaire du Japon, Lomi-Lomi des Îles Hawaï, massage ayurvédique, Tui-Na, Reiki, massages thaïlandais et coréen, réflexologie, automassages pour soulager les tensions du quotidien.

Une invitation à la découverte de son corps et des bienfaits du toucher.",978-2017085324,https://m.media-amazon.com/images/I/71G4fbtdKIL._SY522_.jpg,Hachette Pratique; Illustrated édition (3 avril 2019),Isabelle Bruno,Massage et reflexologie
Réflexologie plantaire ayurvédique,8.82,"Un voyage à l&#39intérieur de soi
Ce livre présente une technique de réflexologie plantaire à la fois scientifique et porteuse du symbolisme traditionnel indien. Les professionnels de la réflexologie plantaire perfectionneront leurs pratiques pour un travail approfondi, tandis que les novices découvriront une méthode inattendue de détente par le toucher des pieds. Les cinq grands éléments (panchamahâbhûtas) représentés sur le pied donnent, par leur lecture, une indication de la constitution ayurvédique de la personne. En prenant en considération la constitution de chacun, la réflexologie plantaire ayurvédique permet de travailler sur l&#39origine des maux plutôt que sur les symptômes manifestés. Cette méthode pratique et riche en savoir ancien, intégrant l&#39être humain dans sa globalité, peut être appliquée pour trouver son propre bien-être ou pour aider les autres à y accéder.",978-2813209030,https://m.media-amazon.com/images/I/51dDotujDtL._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (28 octobre 2016),Manorama Mulin,Massage et reflexologie
Energies & Reiki : 50 exercices pour soulager la douleur physique et émotionnelle,6.41,"Le premier cahier d’exercices énergétiques et Reiki, pour explorer le Reiki, les énergies et leur potentiel.

L’objectif de ce livre : vous permettre d&#39explorer et d&#39expérimenter les soins énergétiques sur vous-même, et de mieux vivre grâce au travail des énergies vitales.

Au programme :
- Un manuel pour comprendre le fonctionnement de nos énergies vitales, les concepts de chakras et d’auras, d&#39énergie subtile, et le Reiki.
- Des exercices pour appréhender ses chakras, devenir plus sensible à l’énergie vitale, se centrer, s’ancrer, lâcher prise.
- Les meilleurs exercices de soins et protections énergétiques, pour réduire le stress et l&#39anxiété.
- Des activités de",979-8780802624,https://m.media-amazon.com/images/I/61etcLeqU8L._SY522_.jpg,Independently published (10 décembre 2021),Olivier Remole,Massage et reflexologie
