Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Combien de temps ça va durer ?,17.9,""" Voilà quarante ans que je suis journaliste, et je ne pense pas avoir jamais vécu une période aussi intéressante. Comme si tout se déréglait en même temps. Partout, c&#39est le désordre. Nous nous posons tous la même question : "" Combien de temps ça va durer ? &#39. Avec ces problèmes qui s&#39accumulent au jour le jour : pouvoir d&#39achat réduit à peau de chagrin, inflation galopante, réforme des retraites, surendettement public, guerre sans fin en Ukraine, révolution des intelligences artificielles qui vont complètement changer la donne pour les dix prochaines années. ""

Dans ce contexte de ras-le-bol général et d&#39incertitudes bien légitimes, François Lenglet analyse avec efficacité, précision et force de conviction ce qui peut encore changer : 100 vérités bonnes à dire. Un bilan des erreurs commises, des mutations en cours, des problématiques nouvelles, mais surtout des solutions possibles.

François Lenglet décrypte pour nous de quoi demain sera fait !",978-2259317283,https://m.media-amazon.com/images/I/61hcEzXxH8L._SY522_.jpg,Plon (12 octobre 2023),François Lenglet,Croissance et crise
"Startups : comment s&#39inspirer de leur succès ?: Non, la réussite ne se limite pas au montant des fonds levés !",23.0,"Pourquoi certaines start-ups échouent malgré des levées de fonds conséquentes, là où d’autres réussissent avec trois bouts de ficelle ? À quoi tient vraiment le succès des start-ups qui cartonnent ?

Entrepreneur en devenir, ne croyez pas les recettes miracle qui promettent de faire de vous la prochaine licorne… mais plongez-vous dans ce livre, qui déconstruit les idées reçues et aborde concrètement les facteurs clés du succès des start-ups :
Bien débuter et s’entourer des bons partenaires stratégiques
Découvrir et s’intégrer à l’écosystème des start-ups
Comprendre le rôle d’une levée de fonds et maîtriser l’art de la valorisation",978-2311627190,https://m.media-amazon.com/images/I/61yDJzcRHlL._SY522_.jpg,VUIBERT; 1er édition (29 mai 2024),Pierre-Luc Passy,Croissance et crise
Fast & Curious Management 2024: Apprendre vite et bien,17.95,"L&#39essentiel du management en 48 pages.
Synthétique - Clair - Pratique - Tout en couleur
L&#39ouvrage présente, sous forme de 24 fiches synthétiques, un aide-mémoire sur les principales missions du manager.
Analyser l’entreprise, ses forces, ses faiblesses
Étudier les coûts et réduire les risques
Identifier les points de contrôle critiques
Établir un tableau de bord
Manager avec des objectifs
Conduire une réunion
Motiver les collaborateurs et gérer une équipe
Développer l’intelligence collective",978-2311413311,https://m.media-amazon.com/images/I/712rZAOYQXL._SY522_.jpg,VUIBERT; 4e édition (17 janvier 2024),Thierry Burger-Helmchen,Croissance et crise
L&#39Art de la Prospection: Devenir convaincant et obtenir ses premiers clients en 15 jours,8.09,"L’art de la prospection – Le guide de prospection commerciale rédigé par une personne qui avait une aversion pour cette pratique.

La prospection téléphonique ou terrain peut sembler intimidante, effrayante et nous faisons tout notre possible pour l’éviter. Cependant, il y a une réalité incontournable pour la survie de toutes les entreprises : l’acquisition de nouveaux clients.

Dans cet ouvrage, l’auteur met en évidence que ce n’est pas la quantité de personnes que l’on prospecte qui importe mais la manière dont on les aborde. Ce livre propose une méthode d’apprentissage pour devenir convaincant, aborde l’état d’esprit à développer",979-8850231071,https://m.media-amazon.com/images/I/61zwqMCBpfL._SY522_.jpg,Independently published (30 juin 2023),Idriss Moghraoui,Croissance et crise
Toute l&#39éco en BD T5 : La croissance économique,8.9,"Qu&#39est-ce que la croissance économique ?

Dans ce premier volume de toute l&#39éco en BD destiné aux élèves de Terminale, Claire Fumat et Vincent Brascaglia s&#39attaquent à ces sujets qui prennent racine dans notre société.
Jargon et grandes théories financières passent à la moulinette de la pédagogie et de l’humour pour être exposées en illustrations claires et ludiques facilitant la compréhension et la mémorisation.

Au travers d&#39exemples humoristiques et décalés, ce livre vous donnera les clés pour comprendre les fondamentaux de la discipline, décrypter l’actualité économique et saisir les enjeux de notre époque.",978-2849534076,https://m.media-amazon.com/images/I/813A5cnGItL._SY522_.jpg,La Boîte à Bulles; Illustrated édition (30 mars 2022),Vincent Brascaglia,Croissance et crise
L&#39Innovation Jugaad - Redevenons Ingénieux !,24.0,"""La France, grand pays d&#39ingénieurs, doit redevenir ingénieuse. Les territoires nous montrent le chemin.""
Une révolution positive, alimentée par l&#39ingéniosité humaine, est en marche partout en France. Elle réinvente nos modèles économiques et sociétaux, mais aussi nos schémas de pensée.

L&#39arme secrète de ces innovateurs français est le jugaad, un état d&#39esprit agile, frugal et inclusif, qu&#39incarnent les entrepreneurs d&#39Inde, de Chine, du Brésil ou encore du Kenya. Dans un monde de plus en plus complexe, les six principes de l&#39innovation jugaad sont l&#39antidote à l&#39état de crise permanent dans lequel sont plongées les nations occidentales.

Découvrez dans ce livre plus de 100 exemples inspirants de mise en pratique du jugaad, dont la moitié en France. Ces entreprises et collectivités visionnaires coconstruisent les territoires durables et solidaires de demain et transforment des secteurs clés comme l&#39agroalimentaire, le bâtiment, l&#39énergie, la mobilité et la santé.

Véritable ode à l&#39ingéniosité et à la résilience de nos territoires et de leurs habitants, cet ouvrage montre que la France et le monde se portent bien mieux qu&#39on ne le croit.",978-2354566814,https://m.media-amazon.com/images/I/51XaFfXtGKL._SY522_.jpg,Diateino; Enlarged édition (9 mars 2023),Navi Radjou,Croissance et crise
Géoéconomie des minerais stratégiques dans le bassin du Congo,18.05,"L&#39Afrique est un véritable Eldorado en matière de ressources naturelles. En particulier, le bassin du Congo abrite certains des minerais les plus stratégiques au monde. Au cours des dernières décennies, le continent a connu de profondes mutations qui en ont fait un acteur essentiel du marché économique mondial. Mais l&#39Afrique ne compte pas s&#39arrêter en si bon chemin et a l&#39ambition de se faire une véritable place sur la scène internationale.
L&#39auteur explique comment le bassin du Congo pourrait construire un écosystème dual dans lequel l&#39industrie et la technologie seraient au service des « 3 S », à savoir la sécurité économique, la sécurité des territoires et la sécurité des personnes. Pour cela, les pays africains auraient à s&#39appuyer sur l&#39exploitation des minerais présents sur le continent.",978-2360933143,https://m.media-amazon.com/images/I/61F+vT-7A8L._SY522_.jpg,VA (18 avril 2024),Cedric Achille Mbeng Mezui,Croissance et crise
Gouvernance et croissance économique: Analyse de causalité en panel dynamique,7.08,"Combler le fossé en matière de gouvernance constitue un défi à la fois pour les gouvernements et les peuples. C&#39est pourquoi nous avons essayés d&#39étudier la gouvernance selon une analyse empirique en déterminant les principaux indicateurs. d&#39ailleurs, notre travail était focalisé sur l&#39étude de la problématique suivante: Existe-t-il une relation de causalité entre la gouvernance et la croissance économique? Ainsi, en utilisant la méthode des données de panel pour 15 pays sur la période 1996-2010, nous avons pu faire une première analyse comparative sur le niveau de gouvernance entre les pays de l&#39OCDE et les pays du GM et on a pu décider de l&#39hétérogénéité des données et des comportements de notre échantillon pour opter enfin à un modèle hétérogène à effet fixe. En plus, nous avons proposés une analyse de cointégration et de causalité en panel non stationnaire et dynamique, où les résultats finals ont optés à la présence d&#39une relation de long terme entre la gouvernance et la croissance économique et qu&#39il y a une causalité bidirectionnelle entre ces deux variables.",978-6131550720,https://m.media-amazon.com/images/I/71nunW26lkL._SY522_.jpg,Univ Européenne (1 septembre 2018),Montassar Zayati,Croissance et crise
U.S.A.,33.0,"De l&#39Amérique des années 1910-1930, qui est bien le personnage principal de la trilogie réunie ici pour la première fois en français, Dos Passos fait un portrait d&#39une extrême modernité et qui croise les fantasmes de ceux qui nourrissent envers elle des sentiments hostiles. Portrait sans concession d&#39une Amérique en plein développement qui appelle une écriture révolutionnaire. Quatre discours autonomes en tissent la trame : les 51 passages de ""L&#39Œil-caméra"" dans lesquels l&#39auteur laisse libre cours à la voix et aux souvenirs ; les 68 ""actualités"", extraits de discours publics, collage de manchettes de journaux, de publicités, de chansons populaires, de poèmes ; les 25 notices biographiques de personnages historiques ; les récits et la vie de 12 personnages de fiction, donnent son architecture à ce roman réaliste distribué en 52 sections.",978-2070766031,https://m.media-amazon.com/images/I/91OK-fLDcKL._SY522_.jpg,Gallimard (11 septembre 2002),John Dos Passos,Croissance et crise
Fusion Strategy: How Real-Time Data and AI Will Power the Industrial Future,10.27,"Two world-renowned experts on innovation and digital strategy explore how real-time data and AI will radically transform physical products--and the companies that make them.
Tech giants like Facebook, Amazon, and Google can collect real-time data from billions of users. For companies that design and manufacture physical products, that type of fluid, data-rich information used to be a pipe dream. Now, with the rise of cheap and powerful sensors, supercomputing, and artificial intelligence, things are changing--fast.
In Fusion Strategy, world-renowned innovation guru Vijay Govindarajan and digital strategy expert Venkat Venkatraman offer a first-of-its-kind playbook that will help industrial companies combine what they do best--create physical products--with what digitals do best--use algorithms and AI to parse expansive, interconnected datasets--to make strategic connections that would otherwise be impossible.",978-1647826253,https://m.media-amazon.com/images/I/81PdbB6lO0L._SY522_.jpg,Harvard Business Review Press (12 mars 2024),Vijay Govindarajan,Croissance et crise
Franchise Your Business: The Guide to Employing the Greatest Growth Strategy Ever,25.22,"Join franchise expert and consultant Mark Siebert as he delivers the ultimate how-to guide to employing the greatest growth strategy ever--franchising.
In this revised and updated second edition Siebert tells you what to expect, how to move forward, and avoid costly mistakes as he imparts decades of experience, insights, and practical advice to help grow your business exponentially through franchising.
Learn how to:
Use other people&#39s money to grow your business
Evaluate your existing businesses for franchisability
Identify the advantages and disadvantages of franchising
Develop a business plan for ""growth on steroids""",978-1642011593,https://m.media-amazon.com/images/I/719b1+1ddqL._SY522_.jpg,Entrepreneur Press; 2e édition (11 juillet 2024),Mark Siebert,Croissance et crise
Lève-toi et Vends !,21.9,"Lève-toi et Vends ! ® : la vente simplifiée qui a déjà conquis plus de 20 000 lecteurs !

Primé et plébiscité par le PRIX DCF du Livre de La FONCTION COMMERCIALE, ce premier tome de la désormais célèbre « Trilogie de la vente » est devenu une référence pour tous ceux qui souhaitent exercer leur métier avec pragmatisme, plaisir et efficacité.

Chaque chapitre regorge de conseils pratiques, d&#39exemples concrets et de messages aussi simples que percutants conçus pour briser les stéréotypes de la vente et renforcer votre efficacité commerciale.

Destiné aux vendeurs débutants comme aux professionnels expérimentés, ainsi qu&#39aux entrepreneurs de tous horizons, ""Lève-toi et Vends !"" est un ouvrage indispensable pour tous ceux qui veulent maîtriser l&#39art de la vente",978-1723716720,https://m.media-amazon.com/images/I/511jzMQ+TjL._SY522_.jpg,Independently published (28 septembre 2017),Nicolas Caron,Croissance et crise
Research on the Management of Innovation: The Minnesota Studies,40.43,"This is a reprint of a classic work of research on innovation first published in 1989. Resulting from the Minnesota Innovation Research Program (MIRP), the book includes a revised and expanded Preface and will complement the three other books growing out of the program, all published by Oxford--The Innovation Journey (1999), Organizational Change Processes: Theory and Methods for Research (2000), and Handbook of Organizational Change and Development (coming 2001).",978-0195139761,https://m.media-amazon.com/images/I/61eIR4+gGbL._SY522_.jpg,"Oxford University Press, USA (7 septembre 2000)",Andrew H. Van de Ven,Croissance et crise
Built to Last: Successful Habits of Visionary Companies,19.0,"Drawing upon a six-year research project at the Stanford University Graduate School of Business, James C. Collins and Jerry I. Porras took eighteen truly exceptional and long-lasting companies and studied each in direct comparison to one of its top competitors. They examined the companies from their very beginnings to the present day -- as start-ups, as midsize companies, and as large corporations. Throughout, the authors asked: ""What makes the truly exceptional companies different from the comparison companies and what were the common practices these enduringly great companies followed throughout their history?""
Filled with hundreds of specific examples and organized into a coherent framework of practical concepts that can be applied by managers and entrepreneurs at all levels, Built to Last",978-0060516406,https://m.media-amazon.com/images/I/61-+RJemWdL._SY522_.jpg,Harper Business (24 juin 2004),Jim Collins,Croissance et crise
Anthologie de la com: Paroles de Dircom,13.11,"Les punchlines d&#39une référence de la com réunies en un seul ouvrage !
Qui parle mieux de la communication qu&#39un Dircom ? Dans cet ouvrage, Frédéric Fougerat rassemble ses punchlines avec pour objectif d&#39expliquer par l&#39expérience, et valoriser par l&#39expertise, sa vision de la communication d&#39aujourd&#39hui.",978-2749556192,https://m.media-amazon.com/images/I/51xJaqvmxNL._SY522_.jpg,BREAL (13 mars 2024),Frédéric Fougerat,Croissance et crise
L&#39illusion de la finance verte,21.0,"« Obligations vertes », « fonds responsables »… Une partie de la finance prétend favoriser la transition écologique et énergétique, voire sauver le monde. Mais cette finance verte peut-elle être autre chose qu’un

mirage ? À l’image de ces entreprises qui se sont mises au « vert », au « durable » ou à l’« écoresponsable » de manière superficielle, ne fait-elle pas qu’exploiter un nouveau filon ? Une grande variété d’acteurs et d’observateurs ont l’intuition que le récit proposé par la finance verte ne colle pas à la réalité, mais le fonctionnement des marchés financiers est opaque et mal connu. Alain Grandjean et Julien Lefournier interrogent la promesse et les mécanismes de la finance verte en mettant en lumière l’impasse derrière les illusions. Les marchés financiers livrés à eux-mêmes ne peuvent pas nous sauver du désastre écologique. « Plus ça change, plus c’est la même chose », nous montrent finalement les auteurs en se situant délibérément à l’intérieur du paradigme financier.",978-2708253735,https://m.media-amazon.com/images/I/51Sd+sS-lmL._SY522_.jpg,ATELIER (20 mai 2021),Alain GRANDJEAN,Croissance et crise
Le Casse du siècle - Plongée au coeur de la crise financière,11.54,"Des banquiers crédules, des spéculateurs corrompus, de naïves agences de notation... manipulant des fortunes dont les ordres de grandeur dépassent l&#39entendement. Bienvenue dans le monde de la finance ! Le "" casse du siècle "" ou le vrai roman de la crise saisie depuis son origine : les subprimes, ces produits financiers qui ont servi à l&#39enrichissement de quelques-uns... et causé la ruine de beaucoup.


Michael Lewis est né en 1960. Après des études d&#39art puis d&#39économie, il travaille comme investisseur pour la banque Salomon Brothers, expérience qui a donné matière à son premier livre : Poker menteur. Il est aujourd&#39hui journaliste à",978-2757828052,https://m.media-amazon.com/images/I/61h4dGZzJ8L._SY522_.jpg,Points (8 mars 2012),Michael Lewis,Croissance et crise
Voyage au bout de la fin du Capital,13.2,"CXVI - 116 THÈSES SUR LA CRISE TERMINALE ACHEVÉE DE LA VALEUR D’ÉCHANGE ET LA DIALECTIQUE DE SURGISSEMENT D’UN MONDE SANS ARGENT NI ÉTAT… Il faut distinguer deux formes, successives et complémentaires, dans l’irrémédiable crise terminale du spectacle de la marchandise mondiale ; l’inférieure et la supérieure. La première a débuté en 2018 lorsque les taux d’intérêt négatifs sont venus dire officiellement que le crédit chimérique intensif du cycle fantastique - ayant démarré en 1968 - avait cessé de pouvoir reproduire sa reproduction et que les prodromes de 2008 avaient pleinement abouti à développer la crise historique du taux de profit dans l’inarrêtable saturation du marché mondial et la désintégration financière et monétaire généralisée. La seconde a commencé à déjà travailler souterrainement en rendant inévitable la mise en friche de l’économie planétaire déguisée par le mensonge étatique mondial du Covid et les mystifications climatiques du GIEC qui sont censées justifier l’ouverture du grand marché électrico-écologique obligatoire qui pourtant ne règlera rien à l’impossible valorisation irrémédiable. Chaos terroriste gouvernementaliste, immigrationnisme illimité et LGBTisme forcené ont inauguré ce vaste temps nouveau où la schizophrénie mégapolitaine du capitalisme terminal annonce sa fatale disparition. Alors au bout, lorsque plus aucune monnaie ne permettra à l&#39argent en tant qu’équivalent général abstrait de toute la marchandisation du monde d’assumer la répétition de sa répétition, surgira le prolétariat universel générant la Commune des besoins et des désirs humains, laquelle n&#39est rien d&#39autre que le mode générique d&#39existence de l’être de l’homme, c’est-à-dire l’abolition de toutes les classes, la destruction de l’argent, du salariat et de l’État.",978-2491861384,https://m.media-amazon.com/images/I/711QJA2iH3L._SY522_.jpg,Culture & Racines (15 février 2023),Francis Cousin,Croissance et crise
L&#39entrepreunariat en action: Ou comment de jeunes ingénieurs créent des entreprises innovantes,25.0,"Comment de jeunes ingénieurs créent-ils une entreprise dans un secteur qui leur est étranger ? Comment, avec une innovation de rupture, réussissent-ils face à des acteurs puissants ? Ce livre raconte la création de trois start-ups et de leur innovation technique : DNA Script et son imprimante à ADN, Expliseat et son siège d’avion ultra-léger, Criteo et ses algorithmes de reciblage publicitaire. Il s’intéresse à ce que font concrètement les entrepreneurs, au processus entrepreneurial en train de se faire. Le récit démarre avant la création de ces start-ups et nous conduit jusqu’au moment où elles mettent en adéquation un produit et un marché. L’auteur a suivi ces entreprises pas-à-pas pendant plusieurs années et détaille l’ensemble des opérations qui fabriquent à la fois une technologie, un produit et un marché, une entreprise mais aussi… des entrepreneurs. Cet ouvrage est un outil pédagogique destiné à celles et ceux qui veulent créer une entreprise technologique ou qui s’intéressent à cette question. Il propose des analyses qui leur permettront de mieux comprendre le processus de l’innovation entrepreneuriale, et ainsi de le mettre en œuvre plus solidement.",978-2356716095,https://m.media-amazon.com/images/I/71oAVv6J6PL._SY522_.jpg,ECOLE DES MINES (1 octobre 2020),Philippe Mustar,Croissance et crise
A Culture of Growth: The Origins of the Modern Economy,23.22,"Why Enlightenment culture sparked the Industrial Revolution
During the late eighteenth century, innovations in Europe triggered the Industrial Revolution and the sustained economic progress that spread across the globe. While much has been made of the details of the Industrial Revolution, what remains a mystery is why it took place at all. Why did this revolution begin in the West and not elsewhere, and why did it continue, leading to today&#39s unprecedented prosperity? In this groundbreaking book, celebrated economic historian Joel Mokyr argues that a culture of growth specific to early modern Europe and the European Enlightenment laid the foundations for the scientific advances and pioneering inventions that would instigate explosive technological and economic development. Bringing together economics, the history of science and technology, and models of cultural evolution, Mokyr demonstrates that culture--the beliefs, values, and preferences in society that are capable of changing behavior--was a deciding factor in societal transformations.",978-0691180960,https://m.media-amazon.com/images/I/91sTpGRXWaL._SY522_.jpg,Princeton University Press; Reprint édition (12 juin 2018),Joel Mokyr,Croissance et crise
Checklist du business plan: Les 9 étapes-clés à ne pas manquer !,5.85,"Un guide pratique et accessible pour découvrir comment réaliser pas à pas un business plan ! Entrepreneur, vous débordez d&#39idées et souhaitez à présent vous lancer dans la réalisation de vos projets ou dans la création d&#39une entreprise ? Le business plan est là pour vous aider à bien cerner les limites et les objectifs de vos ambitions. En fixant au préalable la stratégie, la rentabilité financière, mais aussi les différentes phases de votre activité, vous serez en mesure de présenter un document de référence de qualité qui rendra compte de la viabilité de votre projet. Ce livre vous aidera à :    • concevoir votre business plan ;    • n&#39oublier aucun détail ;    • présenter clairement vos arguments ;    • convaincre de potentiels investisseurs ;    • Et bien plus encore ! Le mot de l&#39éditeur : « Avec l&#39auteur, Antoine Delers, nous avons cherché à présenter aux lecteurs un guide pratique sur le business plan à destination de tous les entrepreneurs qui décident de lancer leur projet. »  - Juliette Nève À PROPOS DE LA SÉRIE 50MINUTES | Gestion & Marketing La série « Gestion & Marketing » de la collection 50MINUTES fournit des outils pour comprendre rapidement de nombreuses théories et les concepts qui façonnent le monde économique d&#39aujourd&#39hui. Nous avons conçu la collection Business & Economics en pensant aux nombreux professionnels obligés de se former en permanence en économie, en management, en stratégie ou en marketing. Nos auteurs combinent des éléments de théorie, des études de cas et de nombreux exemples pratiques pour permettre aux lecteurs de développer leurs compétences et leur expertise.",978-2806264114,https://m.media-amazon.com/images/I/618KNVQ1WOL._SY522_.jpg,50Minutes.fr (23 juillet 2015),Antoine Delers,Croissance et crise
LA RESILIENCE INDIVIDUELLE: Survivalisme appliqué au monde réel,13.04,"Les survivalistes se trompent.
Non pas dans leur démarche, mais dans leur méthodologie et leur quantification des risques.
Il ne sert à rien de se préparer à un risque qui n&#39existe pas. Mais dans le monde réel, il existe un très grand nombre de risques majeurs qui peuvent vous nuire et contre lesquels vous n’êtes pas préparé.
Les zombies cannibales n’existent pas, ce qui peut vous nuire est beaucoup plus simple.
Qu’avez-vous prévu si l’approvisionnement en électricité de votre foyer est défaillant ? Qu’avez-vous prévu si vous n’avez plus de gaz qui alimente votre foyer ? Qu’avez-vous prévu si vous n’avez plus de chauffage au plus fort de l’hiver ?
Qu’avez-vous prévu si des mouvements sociaux d’ampleur vous bloquent à votre domicile ? Qu’avez-vous prévu si des bandes armées s’affrontent dans votre ville comme à Dijon en juin 2020 ? Qu’avez-vous prévu si l’eau potable qui sort de votre robinet est contaminée et impropre à la consommation ?
Qu’avez-vous prévu si un accident industriel majeur condamne votre quartier ? Qu’avez-vous prévu si un virus informatique mondial fait tomber Internet ? Le bitcoin est-il l&#39or des pauvres ?
Il y a une dizaine d’années, je me suis posé toutes ces questions, et j’ai utilisé mes compétences et mon expertise en maitrise des risques pour créer une méthodologie innovante pour construire ma résilience individuelle : L’Analyse des Risques Majeurs et Essentiels à la Survie (ARMES).

Dans ce deuxième tome de la série anti-crise, ce sont 12 Univers de risques majeurs, plus de 90 risques majeurs potentiels décryptés et couverts par une réduction de l’impact avec la protection contre le risque, une réduction de la probabilité avec la prévention contre le risque, et une augmentation de la réactivité avec la détection du risque.
C’est aussi un concentré de l’expérience de l’auteur en résilience individuelle qui vous est partagé avec pédagogie et efficacité pour que vous puissiez, vous aussi, construire votre résilience individuelle pour changer votre rapport à l’urgence et affronter la ou les prochaines crises majeures avec sérénité et organisation.",979-8667880691,https://m.media-amazon.com/images/I/51Oz5ptfWvL._SY522_.jpg,Independently published (18 août 2020),Régis CHAPERON,Croissance et crise
"L&#39essentiel de la banque: Tout sur la banque, ses mécanismes, ses risques et son rôle (2022-2023)",9.12,"Tout sur la banque, ses mécanismes, ses risques et son rôle
Les banques sont des acteurs obligés dans le financement d&#39une économie car [...] Sans les banques, pas de financement [...] Sans financement, pas de capacité d&#39investissement des entreprises car l&#39autofinancement ne suffit plus [...] Sans les banques, pas de support pour accueillir l&#39épargne des ménages. L&#39auteur présente dans cet ouvrage les éléments de base du système bancaire français : le rôle d&#39une banque dans une économie (la collecte des dépôts et l&#39accord des crédits, la gestion des moyens de paiement) ; les établissements financiers dans l&#39environnement macroéconomique et réglementaire français ; les risques dans les métiers bancaires ; l&#39activité bancaire réglementée (Bâle I, II et III) ; les éléments comptables pour expliquer en quoi consiste un bilan de banque ; un état de quelques indicateurs financiers tels que le fameux RoE (Return on Equities) ; l&#39historique de la crise financière démarrée aux USA en 2007 ; les business models des banques françaises.",978-2297176255,https://m.media-amazon.com/images/I/41Wenin1q5L._SY522_.jpg,GUALINO; 9e édition (16 août 2022),Catherine Karyotis,Croissance et crise
Bienvenue en incertitude ! - Survivre et prospérer dans un monde de surprises,22.0,"Cessez de prédire l&#39avenir, créez-le !
Crise de 2008, Printemps arabe, déclin de Nokia, accident nucléaire de Fukushima, Brexit, élections de Donald Trump et d&#39Emmanuel Macron, épidémie de Covid-19... La liste n&#39en finit pas d&#39 événements récents qui nous ont pris par surprise.

Alors que notre monde devient toujours plus incertain, les États et les entreprises s&#39obstinent à prévoir l&#39inconnu. Leurs outils d&#39aide à la décision, fondés depuis plus d&#39un siècle sur un paradigme prédictif, se révèlent inappropriés. Il est grand temps de les réinventer entièrement !

Philippe Silberzahn, expert en stratégie des organisations, s&#39appuie sur de nombreux exemples concrets pour répondre à trois questions fondamentales de la prise de décision en incertitude :
• Quelle est la nature de notre environnement ?
• De quelles informations avons-nous besoin pour faire les choix adéquats ?
• Comment intégrer le jeu des différents acteurs ?

Les principes d&#39action exposés dans cet ouvrage seront indispensables à tous ceux qui doivent préparer notre société à l&#39avenir (dirigeants, entrepreneurs, investisseurs) ainsi qu&#39à ceux qui les
conseillent (analystes, consultants). Ils vous aideront à vous protéger de l&#39incertitude et, mieux encore, à en tirer parti !",978-2354564070,https://m.media-amazon.com/images/I/61Pj3Kf61iL._SY522_.jpg,Diateino (28 octobre 2021),Philippe Silberzahn,Croissance et crise
Vision or Mirage: Saudi Arabia at the Crossroads,12.72,"&#39Clear-eyed and illuminating.’
Henry Kissinger, former Secretary of State and National Security Advisor

&#39A rich, superbly researched, balanced history of the modern Kingdom of Saudi Arabia.&#39
General David Petraeus, former Commander U.S. Central Command and Director of the Central Intelligence Agency

‘Destined to be the best single volume on the Kingdom.’
Ambassador Chas Freeman, former U.S. Ambassador to Saudi Arabia and Assistant Secretary of Defense

&#39Should be prescribed reading for a new generation of political leaders.&#39",978-1838605919,https://m.media-amazon.com/images/I/81wiIgRy2wL._SY522_.jpg,Bloomsbury Publishing PLC (21 octobre 2021),David Rundell,Croissance et crise
RESET II,18.0,"Avec la pandémie de Coronavirus, certains, dont je faisais partie, avaient osé espérer qu&#39une réinitialisation économique, géopolitique et financière mondiale se produirait, de manière à repartir sur des bases plus saines. A l&#39instar d&#39un appareil temporairement défectueux, il faut effectivement parfois appuyer sur le bouton « RESET » pour redémarrer en corrigeant les erreurs du passé.
Mais si cette réinitialisation a bien eu lieu, elle n&#39a pas suscité les effets positifs escomptés. Bien au contraire, puisque la situation économico-financière post-Covid19 est pire que celle qui prévalait avant.
Explosion des dettes publiques, « planches à billets » démentielles, aggravation des bulles financières, pénuries en tous genres, flambée inflationniste, remontée des taux d&#39intérêt, hégémonie renforcée de la Chine, guerre en Ukraine, retour de la récession dans les pays occidentaux, crise existentielle de la Zone Euro... A l&#39évidence, il aurait été difficile de faire pire .",979-1035960537,https://m.media-amazon.com/images/I/7177+Dy7SOL._SY522_.jpg,Bookelis (16 août 2022),Marc Touati,Croissance et crise
