Nom,Description,Photo
Neale Donald Walsch,"Neale Donald Walsch is a modern-day spiritual thinker whose words continue to touch the world in profound ways. With an early interest in religion and a deeply felt connection to spirituality, Neale spent the majority of his life thriving professionally, yet searching for spiritual meaning before beginning his now famous With God series that has been translated into 34 languages.

Each of the Conversations with God books have made the New York Times Bestseller list, the original Conversations with God occupying that list for over two and half years. In response to this, Neale created the Conversations with God Foundation, a non-profit educational organization dedicated to inspiring the world to help itself move from violence to peace, from confusion to clarity, and from anger to love.

Married to his wife Nancy, Neale lives on a retreat site in the woods of Southern Oregon, USA.",https://m.media-amazon.com/images/S/amzn-author-media-prod/vrrongvvqb0l1m978sc891rmpl._SY600_.jpg
Swami Sri Yukteswar,"Swami Sri Yukteswar (1855-1936), un modèle parfait du rishi illuminé dans la tradition des sages de l’Inde ancienne, est vénéré dans le monde entier en tant que Jnanavatar, c’est-à-dire « Incarnation de la sagesse ».

Sa quête de la vérité conduisit Swami Sri Yukteswar jusqu’à Lahiri Mahasaya, le grand sage qui prôna la science sacrée de la méditation du kriya yoga comme le moyen le plus efficace d’atteindre la réalisation de Dieu et qui fut le premier à enseigner ouvertement cette science ancienne dans les temps modernes. Grâce aux instructions de Lahiri Mahasaya et par sa pratique personnelle du kriya, Sri Yukteswar atteignit l’illumination spirituelle.

En tant que saint de stature véritablement universelle, Sri Yukteswar savait qu’une synthèse de l’héritage spirituel de l’Orient et du progrès technologique de l’Occident contribuerait considérablement à alléger les souffrances matérielles, psychologiques et spirituelles du monde moderne. Sa conviction profonde, à savoir que des avancées de taille, à la fois sur le plan individuel et international, étaient possibles grâce à l’échange mutuel des qualités éminentes de chaque culture fut scellée par sa rencontre extraordinaire avec Mahavatar Babaji, le guru de Lahiri Mahasaya. Percevant l’énorme intérêt de Sri Yukteswar pour le développement de l’harmonie spirituelle entre les nations, Babaji lui demanda d’écrire La Science sacrée afin de démontrer l’unité sous-jacente de l’hindouisme et du christianisme.

En 1920, Sri Yukteswar envoya son principal disciple, Paramahansa Yogananda, en Occident pour répandre la connaissance de la science libératrice du kriya yoga parmi les chercheurs de vérité du monde entier.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Abdessalam Lippold,"Diplômé des universités Paris I, Paris II et Paris V, titulaire du certificat d&#39aptitude à la profession d&#39avocat, Abdessalam Lippold exerce aujourd&#39hui le métier d&#39enseignant.",
Henry Krane,,https://m.media-amazon.com/images/S/amzn-author-media-prod/2dalaj43lnmcrs47qil0idp2jo._SY600_.jpg
Aliyah Umm Raiyaan,"&#39Du&#39aa or supplication is one of the cornerstones of worship in Islam. Almighty Allah wants us to worship Him by calling out to Him, asking Him, seeking His help and even begging Him. He creates a situation of helplessness or just a simple need in our lives to give us the opportunity to reach out to Him. This must be done in the correct way. The way taught by the Prophet Muhammad pbuh.

This book teaches us what we need to know about Du&#39aa and supplication; the correct way and the ideal wording. I believe it will be of great benefit to those who want their doors flung open by Allah. It empowers us in a unique way in this topic.

May Allah Almighty bless Aliyah Umm Raiyaan and accept her effort. May He guide us to worship Him the way He wants and accept our supplications. Aameen.&#39
― Mufti Menk",https://m.media-amazon.com/images/S/amzn-author-media-prod/5h3033ph7hlm1vde036mm49jdf._SY600_.jpg
Michel Onfray,"Michel Onfray est le philosophe français le plus lu et le plus traduit dans le monde. Il est le défenseur d&#39une philosophie athée, hédoniste, matérialiste et littéraire. Il a publié dans la collection Bouquins La Danse des simulacres et Vies philosophiques.",https://m.media-amazon.com/images/I/118XJQeyulL._SY600_.jpg
Idries Shah,,https://m.media-amazon.com/images/S/amzn-author-media-prod/686biuk344f3gktfb4p93omhmr._SY600_.jpg
Xiaofei Tian,Xiaofei Tian is Professor of Chinese Literature at Harvard University.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
The Sincere Seeker,,https://m.media-amazon.com/images/S/amzn-author-media-prod/9rsc9ki9un88r7d9n4fchpc8s0._SY600_.jpg
Mircea Eliade,"Ce livre pourrait s&#39intituler ""Introduction à une philosophie de l&#39Histoire"". Car tel est, en définitive, le sens de cet essai. Eliade interroge les conceptions fondamentales des sociétés archaïques, qui, tout en connaissant elles aussi une certaine forme d&#39histoire, s&#39évertuent à n&#39en pas tenir compte.Eliade étudie plus particulièrement la révolte des sociétés traditionnelles contre le temps historique et leur nostalgie d&#39un retour périodique au temps mythique des origines.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Pierre Patanjali,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Pierre-Henry Salfati,"François Esperet a connu plusieurs vies : officier de gendarmerie, administrateur de la ville de Paris, éditeur, conseiller de grands dirigeants après l&#39avoir été du maire de Paris... Marié depuis plus de vingt ans et père de six enfants, il a fait de la liberté en Jésus Christ son mot d&#39ordre, et du Royaume son proche horizon. Devenu orthodoxe au terme d&#39une mue spirituelle qui l&#39a conduit dans l&#39Église d&#39Orient, il a été ordonné diacre en 2018 et prêtre en 2022. Il officie au séminaire russe d&#39Épinay-sous-Sénart, sanctuaire où cohabitent et communient Russes, Ukrainiens et Français depuis plus de dix ans.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
François Cassingena-Trevedy,Moine de l&#39Abbaye bénédictine Saint-Martin de Ligugé. Ancien élève de l&#39École normale supérieure.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Markus Hattstein,,
Julien Devaureix,"Julien Devaureix a créé le podcast Sismique, dans lequel il décrypte les enjeux du monde d&#39aujourd&#39hui et de demain, en s&#39appuyant sur le discours des plus grands experts des questions économiques, écologiques, philosophiques et sociétales. Il est également consultant et conférencier.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
André Comte-Sponville,"Normalien, agrégé et docteur de troisième cycle, André Comte-Sponville a longtemps enseigné la philosophie à l’université Paris I Panthéon-Sorbonne. Il est l’auteur d’une trentaine d’ouvrages traduits dans le monde entier.",https://m.media-amazon.com/images/S/amzn-author-media-prod/jkrdij5bpga2vuih47ug5foll4._SY600_.jpg
Moïse Maïmonide,,
G.Johannes Botterweck,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
John M. Frame,,
Daniel Cohen,"Daniel Cohen, Directeur du département d&#39économie de l&#39École Normale Supérieure et membre fondateur de l&#39Ecole d&#39Economie de Paris, a publié de nombreux livres à succès dont, entre autres, La prospérité du vice et Homo economicus, prophète (égaré) des temps nouveaux. Il a également reçu le Prix du livre d&#39économie en 2000 et 2012.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Allan Kardec,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Dag Heward-Mills,,https://m.media-amazon.com/images/I/61Z82qYb4wL._SY600_.jpg
Dominique Desjeux,"Dominique Desjeux est anthropologue, professeur émérite à la Sorbonne - Université de Paris. Après avoir travaillé avec Michel Crozier, Alain Touraine et Georges Balandier, il a mené ses recherches sur la consommation, l&#39énergie, la mobilité, les innovations et les décisions aux États-Unis, en Europe, au Brésil, en Afrique et en Chine.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Thomas C. DURAND,"Thomas C. Durand, docteur en science, se consacre à la vulgarisation scientifique avec sa chaîne YouTube « La Tronche en Biais » (276 000 abonnés). Il codirige l&#39Association pour la science et la transmission de l&#39esprit critique (Astec).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
