Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
orange - Coffret intégral 7 tomes - VF,16.13,"Avec son graphisme moderne et pop, sa poésie, mais aussi et surtout sa petite pointe de science-fiction, ""orange"" est LA référence du shôjo manga. Romance sociale et mélancolique, elle explose tout en finesse les limites imposées par le système éditorial japonais. A l'occasion de la publication du dernier tome, retrouvez un coffret intégral, pour découvrir la série.
Un matin, alors qu'elle se rend au lycée, Naho reçoit une drôle de lettre... une lettre du futur ! La jeune femme qu'elle est devenue dix ans plus tard, rongée par de nombreux remords, souhaite aider celle qu'elle était autrefois à ne pas faire les mêmes erreurs qu'elle. Aussi, elle a décrit, dans un long courrier, les évènements qui vont se dérouler dans la vie de Naho lors des prochains mois, lui indiquant même comment elle doit se comporter. Mais Naho, a bien du mal à y croire, à cette histoire... Et de toute façon, elle manque bien trop d'assurance en elle pour suivre certaines directives indiquées dans ce curieux courrier. Pour le moment, la seule chose dont elle est sûre, c'est que Kakeru, le nouvel élève de la classe, ne la laisse pas indifférent...",978-2382124321,https://m.media-amazon.com/images/I/61mA9z8hJYL._SY522_.jpg,Akata; Illustrated édition (17 novembre 2022),Ichigo Takano
Horimiya T14,19.17,"Tout le monde le sait, le trio du BDE est très uni. Seulement, personne ne peut être de bonne humeur tous les jours… Les disputes, ça arrive aussi, même aux meilleurs d'entre nous ! Retrouvez remi, Sakura et Sengoku mais aussi tout le reste de la bande dans un tome riche en fou rires comme en émotions !",978-2384960408,https://m.media-amazon.com/images/I/819QBcNaeuL._SY522_.jpg,Nobi Nobi; Illustrated édition (17 janvier 2024),HERO
The Abandoned Empress T03,8.01,"Depuis sa naissance, Aristia a été élevée dans un seul but : devenir la compagne de l'empereur, l'aimer et l'assister. Mais tout s'effondre lorsqu'une jeune fille venue d'un autre monde apparaît et lui vole sa place. Aristia devient le souffre-douleur de l'empereur... jusqu'à être condamnée à mort. Elle se retrouve alors sept ans dans le passé ! Et si le destin lui avait donné une seconde chance ?",978-2382880364,https://m.media-amazon.com/images/I/81CrNjvcVuL._SY522_.jpg,Kbooks; Illustrated édition (1 mars 2023),Ina
Fruits Basket Perfect T02,12.99,"Fruits Basket, qui comptait 23 volumes, revient aujourd'hui dans une nouvelle édition de 12 doubles volumes ! Avec au programme, des illustrations et des bonus inédits, mais surtout une impression de qualité supérieure faite à partir des originaux !Tohru, orpheline de seize ans, a décidé d'être totalement indépendante. Elle installe une grande tente au milieu d'un terrain en friche. Malheureusement, le terrain appartient aux Sôma, une famille maudite, dont les membres se transforment en l'un des douze animaux du zodiaque chinois à chaque fois qu'ils sont trop fatigués ou approchés de près par une personne du sexe opposé ! Tohru est la première à percer leur secret...",978-2413000785,https://m.media-amazon.com/images/I/71V3dZkplFL._SY522_.jpg,Delcourt; Illustrated édition (14 février 2018),Natsuki Takaya
Fruits Basket Perfect T04,12.99,"Fruits Basket, qui comptait 23 volumes, revient aujourd'hui dans une nouvelle édition de 12 doubles volumes ! Avec au programme, des illustrations et des bonus inédits, mais surtout une impression de qualité supérieure faite à partir des originaux !Tohru, orpheline de seize ans, a décidé d'être totalement indépendante. Elle installe une grande tente au milieu d'un terrain en friche. Malheureusement, le terrain appartient aux Sôma, une famille maudite, dont les membres se transforment en l'un des douze animaux du zodiaque chinois à chaque fois qu'ils sont trop fatigués ou approchés de près par une personne du sexe opposé ! Tohru est la première à percer leur secret...",978-2413000808,https://m.media-amazon.com/images/I/71PIaCn4MzL._SY522_.jpg,Delcourt; Illustrated édition (21 mars 2018),Natsuki Takaya
Come to me Wedding T13,7.29,"Plusieurs années d'heureuse cohabitation ont passé. Mirei a désormais 18 ans, étudie le design à l'université et file le parfait amour avec Fumiya. Ce dernier s'attèle aux préparatifs de leur mariage et l'émotion les gagne chaque jour un peu plus. Mais leur relation n'a pas encore connu l'aboutissement charnel tant attendu et la patience peut parfois conduire à la frustration...",978-2302102125,https://m.media-amazon.com/images/I/815H60sBwYL._SY522_.jpg,Soleil; Illustrated édition (22 mai 2024),YUKI
Fruits Basket Perfect T01,12.99,"Fruits Basket, qui comptait 23 volumes, revient aujourd'hui dans une nouvelle édition de 12 doubles volumes ! Avec au programme, des illustrations et des bonus inédits, mais surtout une impression de qualité supérieure faite à partir des originaux !Tohru, orpheline de seize ans, a décidé d'être totalement indépendante. Elle installe une grande tente au milieu d'un terrain en friche. Malheureusement, le terrain appartient aux Sôma, une famille maudite, dont les membres se transforment en l'un des douze animaux du zodiaque chinois à chaque fois qu'ils sont trop fatigués ou approchés de près par une personne du sexe opposé ! Tohru est la première à percer leur secret...",978-2413000778,https://m.media-amazon.com/images/I/81Y-CET35ML._SY522_.jpg,Delcourt; Illustrated édition (14 février 2018),Natsuki Takaya
"Livre De Coloriage Manga Japonais: Livre destiné aux enfants et adolescents, regroupant une collection de personnages de manga et d'anime pour les passionnés.",9.66,"Amusez-vous et laissez libre cours à votre créativité avec ce livre de coloriage extraordinaire ! Plongez-vous dans la culture japonaise grâce à une sélection d'images magnifiques. Les passionnés d'anime et de manga y trouveront une vaste collection de personnages, de poses variées et de styles artistiques qui stimuleront leur créativité sans aucun doute.
Caractéristiques :

50 designs uniques à colorier, sans aucun doublon.
Impression sur une seule page pour éviter les bavures ou les déversements d'encre.
Couverture avec une finition brillante.
Grand format A4 (21x29,7 cm) pour une expérience de coloriage optimale.",979-8397885799,https://m.media-amazon.com/images/I/719tpls+t0L._SY522_.jpg,Independently published (10 juin 2023),NORMA GARZA
Horimiya T11 Edition limitée,19.94,"Est-ce l'amour ou l'amitié qui unit Yuki et Tôru ? Leur relation n'est pas très claire, mais cela ne les empêche pas de passer de beaux et précieux moments ensemble. Le dernier trimestre de l'année de terminale a commencé et la bande continue à couler des jours heureux entre chamailleries et rebondissements !
Cette édition limitée se compose du manga tome 11 doté d’une jaquette exclusive réversible, du fanbook 10.5 ainsi que de 13 cartes nobistagram, le tout dans un coffret souple.",978-2384960347,https://m.media-amazon.com/images/I/8164RW0XfsL._SY522_.jpg,Nobi Nobi; Illustrated - Unnumbered copies édition (12 juillet 2023),HERO
Kuroko's Basket T04,8.91,"C'est la dernière ligne droite avant les playoffs pour les équipes de Shûtoku et Seirin ! Dès le premier quart-temps, les deux finalistes se rendent panier pour panier, mais le match bascule très vite lorsque Takao, talentueux rookie de Shûtoku, parvient à court-circuiter le jeu fantomatique de Kuroko. Plus rien ne semble alors pouvoir empêcher la terrible machine à 3 points incarnée par Midorima de se mettre en marche...",978-2820304155,https://m.media-amazon.com/images/I/91zKqijyq5L._SY522_.jpg,Crunchyroll (18 juillet 2012),Tadatoshi Fujimaki
Sailor Moon T04,7.9,"La vie d'Usagi est bouleversée depuis qu'a débarqué une mystérieuse petite fille, surnommée Chibiusa, qui veut lui voler son cristal d'argent. Parallèlement, les Sailors se font enlever les une après les autres par de nouveaux adversaires se réclamant de la secte Black Moon. Mais d'où viennent ces ennemis ? Que veulent-ils ? Et ont-ils un rapport avec Chibiusa ? Alors qu'Usagi tente d'en savoir plus sur la jeune inconnue, elle apprend qu'elle appartient au 30e siècle et qu'elle est venue chercher de l'aide dans le passé ! Sailor Moon, Sailor Venus et Tuxedo Mask entreprennent alors un voyage dans le futur afin d'élucider les mystères qui planent sur cette affaire…",978-2811607166,https://m.media-amazon.com/images/I/81bxjBwYLcL._SY522_.jpg,Pika (3 janvier 2013),Naoko Takeuchi
Fruits Basket Perfect T03,12.99,"Fruits Basket, qui comptait 23 volumes, revient aujourd'hui dans une nouvelle édition de 12 doubles volumes ! Avec au programme, des illustrations et des bonus inédits, mais surtout une impression de qualité supérieure faite à partir des originaux !Tohru, orpheline de seize ans, a décidé d'être totalement indépendante. Elle installe une grande tente au milieu d'un terrain en friche. Malheureusement, le terrain appartient aux Sôma, une famille maudite, dont les membres se transforment en l'un des douze animaux du zodiaque chinois à chaque fois qu'ils sont trop fatigués ou approchés de près par une personne du sexe opposé ! Tohru est la première à percer leur secret...",978-2413000792,https://m.media-amazon.com/images/I/71b4iqiPaQL._SY522_.jpg,Delcourt; Illustrated édition (21 mars 2018),Natsuki Takaya
Skip Beat ! (47),7.01,"Kyôko n'est que joie à l'idée de passer toute une journée avec Mlle C'est-Un-Scandale dans un parc d'attractions grâce à des billets offerts par Ren ! Mais sur place, les deux jeunes filles se retrouvent à escorter une jeune étrangère aussi perdue que gourmande. Ce qui semble être une rencontre anodine pourrait bien changer le destin de Kyoko...",978-2203248038,https://m.media-amazon.com/images/I/71yhg2l9PsL._SY522_.jpg,CASTERMAN; Illustrated édition (14 février 2024),YOSHIKI NAKAMURA
"Yona, Princesse de l'Aube T41",7.2,"Pour sauver Mei Niang des griffes de ses ravisseurs, Yona et sa bande se sont infiltrés dans le camp militaire du Kai du sud. Tandis que Hak affronte le général Hiktan, Val fait irruption et choisit de le défendre contre ses anciens compagnons d’armes…",978-2811687106,https://m.media-amazon.com/images/I/81GQvCZ7O0L._SY522_.jpg,Pika; Illustrated édition (6 mars 2024),Mizuho Kusanagi
True Beauty T04,14.95,"Ju-Kyeong souffre du regard des autres à cause de son visage disgracieux. Victime de harcèlement au collège, elle va profiter de son passage au lycée pour changer son apparence à l'aide de tutos en ligne. Devenue une experte en maquillage, elle rentre au lycée en étant considérée comme la plus jolie fille de l'école. Mais combien de temps pourra-t-elle garder le secret sur sa véritable apparence ?",978-2382880425,https://m.media-amazon.com/images/I/81S7cOV1AGL._SY522_.jpg,Kbooks; Illustrated édition (6 juillet 2022),Yaongyi
The Abandoned Empress T02,14.95,"Depuis sa naissance, Aristia a été élevée dans un seul but : devenir la compagne de l'empereur, l'aimer et l'assister. Mais tout s'effondre lorsqu'une jeune fille venue d'un autre monde apparaît et lui vole sa place. Aristia devient le souffre-douleur de l'empereur... jusqu'à être condamnée à mort. Elle se retrouve alors sept ans dans le passé ! Et si le destin lui avait donné une seconde chance ?",978-2382880357,https://m.media-amazon.com/images/I/81Onkq-usML._SY522_.jpg,Kbooks; Illustrated édition (5 octobre 2022),Ina
"Father, I don't Want this Marriage T01",13.6,"Vivre dans l’univers d’un roman, qui n’en a jamais rêvé ? Notre héroïne, elle, s’en serait bien passé... Victime d’un accident mortel, elle se retrouve propulsée dans l'histoire du livre qu'elle a lu ! Réincarnée dans la peau de Juvelian, fille de duc odieuse, elle mettra fin à ses jours après avoir été accusée à tort de meurtre… Sauf que ce rôle de méchante condamnée ne lui convient pas ! Notre héroïne décide de réécrire l’histoire et de changer la destinée du personnage qu’elle incarne. Mais prise entre la rancune de son ex-fiancé de prince et le désamour de son duc de père, Juvelian peut-elle seulement espérer échapper à une fin tragique ?",978-2811682040,https://m.media-amazon.com/images/I/81P6g6+Y9IL._SY522_.jpg,Pika; Illustrated édition (14 février 2024),Yuri
12 ans - Tome 01,6.99,"Premiers baisers
Hanabi a douze ans, l’âge où l’on n’est plus une enfant, mais pas encore une adulte, où l’on se rend compte avec embarras qu’on n’a pas encore embrassé un garçon quand on surprend deux de ses professeurs à s’embrasser en cachette, et l’âge où notre amie nous apprend qu’elle a ses règles alors qu’on attend toujours. De son côté, Yui, la meilleure amie d’Hanabi, jeune fille sérieuse et un peu effacée, tombe amoureuse d’un garçon de sa classe qui n’arrête pourtant pas de l’embêter…
Ce shôjo est devenu une véritable bible pour les jeunes japonaises. Décrivant les premiers émois sentimentaux avec une très grande sensibilité, il captivera évidemment le cœur des filles jusqu'à douze ans, et même au-delà, puisqu'il ne manquera pas de vous rappeler avec fraîcheur le pincement au cœur ressenti lors de votre premier baiser. Hanabi et Yui deviendront bientôt vos meilleurs amies !",978-2344007495,https://m.media-amazon.com/images/I/81ihFB9w3NL._SY522_.jpg,Glénat Manga; Illustrated édition (20 avril 2016),Nao Maita
