Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Law & Order: Mini Gavel Set with Sound,13.5,"DUN-DUN. Show your love for Law & Order with this officially licensed mini gavel set. With a swift rap of the gavel, you can be the judge with this iconic set piece from the show.

- Specifications: 3-inch gavel with base that is both functional and makes for a nice display piece

- Fun Sound Feature: Plays iconic ""dun-dun"" sound from the show when the gavel strikes the base

- Mini Book Included: 32-page mini book with a brief history of the show, cast profiles, and full-color images

-",978-0762482719,https://m.media-amazon.com/images/I/81IweTryRTL._SX679_.jpg,Running Press Mini Editions (5 octobre 2023),Chip Carter
BLACK LADIES,9.11,"Marques d’usage sur la couverture, intérieur frais. La vente de cet article permet de financer la plantation d’arbres en France :) Envoi soigné",978-2869500143,https://m.media-amazon.com/images/I/41DnYp2QLML.jpg,Editions du Jaguar (1 février 1992),Uwe Ommer
La Nostalvie,19.9,"Après le succès de ""Vivre et Renaître chaque jour"" le nouveau livre de Patrick Sébastien Et si on faisait un pas en en arrière pour mieux aller de l'avant ? La "" nostalvie ""... tu veux dire la nostalgie, Patrick ? Non la "" nostalvie "" c'est différent. Quelle différence ? La nostalgie chronique est une aigreur, elle est grise. C'est du soleil derrière et du brouillard devant. La "" nostalvie "" est rose, c'est du soleil toujours. C'est se rappeler qu'un coup d'oeil dans le rétro est le moyen le plus sûr de déboîter sans risque. Il ne s'agit pas de refuser le progrès et la marche inexorable du temps mais juste de picorer des bouts d'avant pour mieux nourrir l'après ! Avec sa verve et sa sensibilité à fleur de peau, Patrick Sébastien revient sur les cent vies qu'il a vécues. Passionnantes, vibrantes, riches d'émotions, libres surtout. Il était une fois... un passé libre et lumineux ! Dans une époque qui se replie, juge, affronte avec angoisse les enjeux de demain, c'est la belle promesse qu'il fait à ses lecteurs : "" Peut-être qu'au bout du conte, tu y trouveras le tien... """,978-2374486147,https://m.media-amazon.com/images/I/71eC9YD35YL._SY522_.jpg,XO Editions (28 septembre 2023),Patrick Sébastien
40 ans et merveilleuse - Livre d'or -: Découvrez ce que vos proches pensent de vous | Cadeau & deco anniversaire 40 ans femme homme | 100 pages à personnaliser de photos et messages.,17.14,"♥♥ Ce livre d'or anniversaire est une idée de cadeau idéal pour vos proches avec laquelle vous laisserez certainement une impression durable ! ♥♥
Chaque invité peut y laisser un message personnalisé, un remerciement, ses meilleurs vœux et une photo en souvenir de ces moments de manière plus vivante que les félicitations manuscrites.
Mieux qu'une carte à signer, ce livre d'or va vous permettre de réaliser un cadeau incontournable et unique en son genre pour. Une fois créé votre livre d’or sera rangé fièrement dans une bibliothèque. Ensuite consultez-le lors des réunions de famille ou pour raconter votre jeunesse à vos futurs enfants !
♥ Idéal comme alternative originale à la fameuse carte qui finit trop souvent dans un tiroir. Et pour le même prix ! ♥",979-8757710259,https://m.media-amazon.com/images/I/6100rIDUcwL._SY522_.jpg,Independently published (1 novembre 2021),Agathe Edition
Amicalement Vôtre: L'apologie des contraires,26.95,"Étude complète sur la série télévisée Amicalement vôtre : coulisses du tournage, guide des épisodes, portraits des acteurs, présentation des produits dérivés, etc. Illustrée de plusieurs centaines de documents d'archives.",978-2912215468,https://m.media-amazon.com/images/I/71y0UuMKM9L._SY522_.jpg,Yris; Illustrated édition (1 décembre 2020),Didier Liardet
The Art of Ponyo on the Cliff,33.24,"From Viz! Relive the story of Ponyo and Sosuke in this full-color movie art book! From the animators of Howl’s Moving Castle, Princess Mononoke, and Academy Award-winner, Spirited Away, comes the film Ponyo. Loosely based on Hans Christian Andersen’s “The Little Mermaid”, this is a hand-drawn feature-length film. The art of the film involves not only cel, but also striking watercolor and pastel concept sketches and layout pages. Interviews with production principals about their daring choice to hand-draw a film in the age of CGI and the screenplay complete the package.",978-1421566023,https://m.media-amazon.com/images/I/81cjCvjBvqL._SY522_.jpg,Viz LLC; Reprint édition (3 septembre 2013),Hayao Miyazaki
Skulls & Anatomy: Copyright Free Vintage Illustrations for Artists and Designers,13.87,"Do you want to make amazing artwork, take your creative practice to the next level and impress both your clients and peers?Skulls & Anatomy, Copyright Free Vintage Illustrations for Artists & Designers is a collection of 180 high quality, digitised, anatomical drawings for use in personal or commercial creative projects. This is an essential resource to take your art and design to the next level and give you a competitive advantage over your peers. Vault Editions' team of designers and illustrators have spent a lifetime hunting and restoring vintage woodcuts and engravings from around the world to create amazing artwork with. Now, we are opening the vault of our archives to the public.Within this collection, you will find rare, high-quality images carefully curated by our team of professional artists and designers who have used this imagery to create book cover designs, gig-posters, logos, t-shirt designs and more. We have carefully restored the artwork and provided a download link within the publication where you will locate high-resolution files in JPEG format as well as TIFF files with backgrounds removed to speed up your workflow.By collaging multiple images together, you can create limitless impressive and dynamic designs in minutes that will impress everyone, no matter what your skill level is.Start creating amazing artwork today.",978-0648049760,https://m.media-amazon.com/images/I/81Hh-To7FsL._SY522_.jpg,Avenue House Press PTY LTD (6 mars 2019),Kale James
Skulls & Anatomy: Copyright Free Vintage Illustrations for Artists and Designers,13.35,"Do you want to make amazing artwork, take your creative practice to the next level and impress both your clients and peers?Skulls & Anatomy, Copyright Free Vintage Illustrations for Artists & Designers is a collection of 180 high quality, digitised, anatomical drawings for use in personal or commercial creative projects. This is an essential resource to take your art and design to the next level and give you a competitive advantage over your peers. Vault Editions' team of designers and illustrators have spent a lifetime hunting and restoring vintage woodcuts and engravings from around the world to create amazing artwork with. Now, we are opening the vault of our archives to the public.Within this collection, you will find rare, high-quality images carefully curated by our team of professional artists and designers who have used this imagery to create book cover designs, gig-posters, logos, t-shirt designs and more. We have carefully restored the artwork and provided a download link within the publication where you will locate high-resolution files in JPEG format as well as TIFF files with backgrounds removed to speed up your workflow.By collaging multiple images together, you can create limitless impressive and dynamic designs in minutes that will impress everyone, no matter what your skill level is.Start creating amazing artwork today.",978-0648049760,https://m.media-amazon.com/images/I/81Hh-To7FsL._SY522_.jpg,Avenue House Press PTY LTD (6 mars 2019),Kale James
50 ans dans l'oeil de Libération,39.9,"C’est un demi-siècle raconté en images. L’actualité de ces dernières décennies capturée et mise en scène dans les photographies choisies par Libération.
Libé va avoir 50 ans. 50 ans que le journal fondé par Serge July raconte, accompagne et bouscule son époque. De la Une affiche au portrait de dernière page, la photographie irrigue le quotidien, comme aucun autre. On retrouvera Dans 50 ans dans l'œil de Libération, reportages inédits, images de légendes, portraits commandés par le journal. Des trésors, qui nous permettent de revivre l’histoire immédiate. Comme si on y était. Des grands noms (comme Henri Cartier Bresson, Raymond Depardon ou William Klein) aux collectifs les plus récents, ils ont couvert pour le journal les élections présidentielles comme les révoltes de la rue, les guerres, comme le festival de Cannes. Les soubresauts du monde et ce qui, parfois, en fait, la poésie.",978-2021510652,https://m.media-amazon.com/images/I/61V89KZCRfL._SY522_.jpg,SEUIL; Illustrated édition (7 avril 2023),Lionel Charrier
Buffy ou la révolte à coups de pieu,18.81,"Diffusée entre 1997 et 2003, la série Buffy contre les vampires raconte en sept saisons le passage à l’âge adulte d’un groupe d’adolescent·e·s américain·e·s aux prises avec toutes sortes de démons, métaphore de leurs angoisses. Leur leadeuse, Buffy, est une Tueuse de vampires aux pouvoirs surnaturels, qui apprend à s’émanciper de toutes les formes de domination, en particulier d’un système patriarcal omniprésent.Célébrée par les fans à travers le monde, analysée par de nombreux universitaires, Buffy contre les vampires a inspiré des générations de showrunners et est entrée au panthéon de la pop culture. Échappant à Joss Whedon, son créateur, Buffy Summers est devenue un symbole de réappropriation du pouvoir par les femmes. Au-delà de cette figure féminine puissante, la série revalorise les bienfaits du collectif dans notre société individualiste en crise. Buffy ou la révolte à coups de pieu explore les différentes facettes d’une série unique, qui offre des pistes de réflexion pour mieux vivre ensemble et peut-être même, sauver le monde.",979-1096098668,https://m.media-amazon.com/images/I/51nnVhvkqPL._SY522_.jpg,PLAYLIST SOCIETY (5 octobre 2023),Marion Olité
"Esprit et Magie De Noël: Livre de 50 Coloriages de Scènes de Noël, Hivernales avec des Dessins Variés Apaisants et Relaxants à Colorier | 102 Pages | Grand Format |",7.89,"Entrez dans la magie de noël à travers 50 coloriages variés de scènes de Noël et d'hiver, intérieures, extérieures...

La variété des dessins est idéale pour vous évader dans une parenthèse chaleureuse et magique de l'esprit de noël, développer votre créativité et passer un moment zen !

Un grand choix d'illustrations soignées sont proposées dans ce livre pour votre plus grand plaisir !

🪄 Découvrez des exemples de dessins à colorier tout en bas de la page ainsi que notre collection de livres de coloriages !

Description :",979-8863246888,https://m.media-amazon.com/images/I/71USNgZuvZL._SY522_.jpg,Independently published (5 octobre 2023),Papeterie Couleur et Harmony
Libertés sans expression,16.21,"Christine Kelly témoigne de son parcours, de sa vision du journalisme aujourd'hui au cœur des critiques, et surtout des attaques quotidiennes contre la liberté d'expression – toujours pour de "" bonnes raisons "".
Jamais je n'aurais pu penser que l'exercice du métier de journaliste me conduirait un jour à "" bénéficier "" d'une protection rapprochée. En France. En 2022. Qu'avais-je donc fait qui pût ainsi mettre ma vie en danger ? À moins que cette question ne soit le piège dans lequel il convient de ne pas tomber, car à chercher des raisons à la haine, on a tôt fait de lui trouver des excuses. Nous sommes à l'heure où l'inversion des valeurs abîme la société : se trouvent paradoxalement menacés ceux qui sont des remparts contre les différentes formes de censure. Et si l'on ne peut ni convertir la bêtise en intelligence ni interrompre ce désastre sous-estimé que sont les nouveaux intégrismes, au moins peut-on encore écrire des livres et publier un "" contredit "".",978-2749172194,https://m.media-amazon.com/images/I/61bG5SHdF-L._SY522_.jpg,Cherche Midi (9 juin 2022),Christine Kelly
Chapeau melon et bottes de cuir: Au royaume de l'imaginaire,26.95,"Étude complète sur la série télévisée Chapeau melon et bottes de cuir : coulisses du tournage, guide des épisodes, portraits des acteurs, présentation des produits dérivés, etc. Illustrée de plusieurs centaines de documents d'archives.",978-2912215475,https://m.media-amazon.com/images/I/71-dNdbU0aL._SY522_.jpg,Yris; Illustrated édition (9 février 2021),Didier Liardet
You Never Know: A Memoir,18.39,"There are many miles from the business school and basketball court at the University of Southern California to 50 million viewers for the final episode of a TV show called Magnum P.I. Tom Selleck has lived every one of those miles in his own iconoclastic and joyful way.
Frank, funny and open-hearted, You Never Know is an intimate memoir from a beloved actor, the story of a remarkable life and thoroughly accidental career. Journey to the top in Hollywood, learn of his mistakes and his well-earned success. Selleck clears up an armload of misconceptions and shares never-told stories. His rambunctious California childhood. His clueless arrival as a good-looking college jock in Hollywood (from the Dating Game to the Fox New Talent Program to co-starring with Mae West). What it was like to emerge as a mega-star in his mid-thirties and remain so for decades to come, an actor whose ease on screen connected with audiences worldwide, while redefining the clichés of manhood.",978-0008685690,https://m.media-amazon.com/images/I/71nZhS4IeEL._SY522_.jpg,HarperCollins (9 mai 2024),Tom Selleck
Les Envahisseurs: Le futur recomposé,28.5,"Étude complète de la série Les Envahisseurs : coulisses du tournage, étude complète, biographie-filmographie de Roy Thinnes, du créateur Larry Cohen, du compositeur Dominic Frontiere et du producteur Quinn Martin. Présentation détaillée de la mini-série Le retour des Envahisseurs (1995) et tour d'horizon des produits dérivés de la série. Illustrée de documents et photos inédits.
Préfacé par Roy Thinnes.",978-2912215529,https://m.media-amazon.com/images/I/51tTf4MKGPL.jpg,Yris; Illustrated édition (1 mars 2023),Didier Liardet
Dans les coulisses de House of the Dragon,49.95,"Découvrez la genèse d'une nouvelle génération de Targaryen dans ce livre luxueux qui explore les coulisses de House of the Dragon, la série phare de HBO. Adaptée de Feu et Sang, le livre culte de George R. R. Martin, cette saga télévisuelle raconte la chute de la maison Targaryen, la famille la plus puissante de Westeros. Portée à l'écran par les showrunners Ryan Condal et Miguel Sapochnik, cette préquelle ambitieuse a demandé un travail titanesque afin de transporter les spectateurs deux siècles avant Game of Thrones. Grâce à des interviews exclusives avec les acteurs et l'équipe technique, ce livre raconte cette incroyable aventure, de l'écriture des premiers scripts au tournage épique dans plusieurs pays. Richement illustré de concept arts, de photographies de plateau et d'autres visuels inédits, voici un ouvrage indispensable pour les fans : le guide ultime de la série House of the Dragon.",978-2364808751,https://m.media-amazon.com/images/I/81FdBie9J3L._SY522_.jpg,HUGINN MUNINN; Illustrated édition (20 octobre 2023),McIntyre Gina
"Spectatorship, Embodiment and Physicality in the Contemporary Mutilation Film",10.04,"Spectatorship, Embodiment and Physicality in the Contemporary Mutilation Film explores 'physical spectatorship': the representation of mutilation on the screen and the physical responses this evokes. The book is organised around the study of a series of dynamic engagements that reconfigure the film-viewer relationship.",978-1349573103,https://m.media-amazon.com/images/I/61AQRFrwi+L._SY522_.jpg,Palgrave Macmillan; 1st ed. 2015 édition (14 février 2018),Laura Wilson
Cinematography: Theory and Practice For Cinematographers and Directors,12.6,"This book covers both the artistry and craftsmanship of cinematography and visual storytelling. Few art forms are as tied to their tools and technology as is cinematography. Take your mastery of these new tools, techniques, and roles to the next level with this cutting-edge roadmap from author and filmmaker Blain Brown.
This 4th edition has been thoroughly updated throughout to include detailed information on the latest lighting and camera equipment, as well as expanded and updated discussion on the following areas: shooting on a budget, color spaces with emphasis on the new UHD standards, the decision-making process in choosing what lights and equipment to use, considerations concerning power issues, safety and what electrical supply is needed for various types of lights, an examination of the cinematographer's role in preproduction, and much more.",978-0367373450,https://m.media-amazon.com/images/I/81c3FhzbfjL._SY522_.jpg,Routledge; 4e édition (28 septembre 2021),Blain Brown
L'Arme la plus meurtrière: Affaire Matzneff : le silence imposé,19.41,"L’Affaire Matzneff, énorme scandale il y a quelques mois encore, a finalement accouché de… rien. Le procès qui devait s’ouvrir le 28 septembre 2021, n’aura pas lieu (le tribunal correctionnel de Paris a invalidé la citation pour apologie de la pédocriminalité) et son annulation, suite à l’erreur de procédure commise par un avocat, n’a suscité aucun commentaire. Quant à l’enquête pour viols sur mineurs, ouverte elle aussi en janvier 2020, rien n’indique qu’elle pourrait aboutir.

J’ai choisi cette date du 28 septembre, celle d’un procès annulé, pour publier L’arme la plus meurtrière, un récit longtemps étouffé, et qui aura eu bien du mal à voir le jour.

Dès 2004 j’ai tenté de corriger l’image élogieuse que donnaient de Gabriel Matzneff les médias, mais on m’a empêchée de publier mon livre alors intitulé Le crocodile.

L’arme la plus meurtrière est le dernier état de ce travail. J’y dresse le portrait de l’homme privé, mais aussi celui du personnage public. Au-delà du témoignage personnel, je fais revivre un homme, un milieu, des pratiques, sans rien dissimuler des connivences et des pistons qui lui ont permis d’exister, et de durer.",979-1069977938,https://m.media-amazon.com/images/I/61oMRG2IAbL._SY522_.jpg,La bocca della verita (28 septembre 2021),Francesca Gee
By order of the Peaky Blinders,24.95,"Poussez les portes battantes du Garrison Pub, parcourez les rues de Birmingham, et passez devant les usines aux cheminées fumantes et les foires aux chevaux à la périphérie de la ville. Bienvenue dans l’univers des Peaky Blinders.

Depuis son lancement sur nos écrans en 2013, Peaky Blinders est passé du statut de série culte à celui de phénomène mondial. By Order of the Peaky Blinders est le premier livre officiel de la série, présentant des entrevues exclusives avec le créateur et scénariste Steven Knight, les acteurs et l’équipe de production, ainsi qu’une mine d’informations inédites sur la série et sur l’époque !",978-2035999009,https://m.media-amazon.com/images/I/71yMgBBz03L._SY522_.jpg,Larousse; Illustrated édition (12 octobre 2022),Steven Knight
"The Official Bridgerton Guide to Entertaining: How to Cook, Host, and Toast Like a Member of the Ton: A Cookbook",7.56,"Entertain like a queen with these forty recipes for Bridgerton-style food and drink in the first official cookbook from this hugely popular Shondaland series on Netflix.
 
Whether it’s a sumptuous lawn party, a high tea, or a boozy late-night salon, this gorgeous cookbook delivers recipes for finger food, cocktails, and entertaining ideas that help you recreate the high society of Bridgerton in your own home.
 
Host the perfect pique-nique, complete with the Duke’s favorite Gooseberry Hand Pies and a rousing game of Pall Mall (played the Bridgerton way, of course). Create grazing boards with recipes like Roasted Pork Belly Skewers and Beet-Dyed Deviled Eggs that are perfect for a stylish watching party. Evoke the delightful decadence of Lady Danbury’s Den of Iniquity with Sausage-Stuffed Mushroom Caps, an espresso martini, and an old-fashioned game of chance.   
 
These forty recipes have been developed with a modern audience in mind, offering mocktail, vegetarian, and gluten-free options to ensure that no fan is left hungry. They are presented alongside mouth-watering food photography, stills from the show, and sidebars explaining essential expertise, such as how to address a Marquis, execute the perfect curtsy, or build a macaron tower sturdy enough to last the night.
 
It’s time to entertain,",978-0593796238,https://m.media-amazon.com/images/I/91+kJvOhwTL._SY522_.jpg,Random House Worlds; Media tie-in édition (31 octobre 2023),Emily Timberlake
